Number.of.files
2
1
153
0
85
10
0
2
1
1
2
1
1
4
0
1
5
1
3
1
1
2
4
0
3
1
1
1
1
0
4
1
1
1
1
4
0
2
3
0
2
0
11
4
1
1
4
1
1
1
1
2
1
1
1
7
6
3
2
2
0
1
3
2
3
3
6
3
34
1
1
0
6
1
1
2
0
2
2
3
1
1
0
65
30
65
30
1
0
3
1
1
71
0
1
0
3
1
6
0
3
4
2
1
2
0
7
2
0
9
6
1
8
1
5
0
3
0
4
9
2
2
0
1
0
1
3
1
2
0
1
1
1
12
2
4
12
1
1
0
0
1
4
3
1
7
6
0
11
3
3
2
4
1
1
1
11
1
2
1
1
1
2
1
5
3
1
3
1
1
2
1
3
2
3
1
1
2
1
2
2
1
1
12
3
6
7
13
2
1
4
3
2
1
1
4
2
2
1
1
5
2
4
1
3
2
1
3
2
2
3
2
2
1
2
1
1
2
2
2
8
6
6
3
1
2
2
1
2
2
1
4
1
1
9
6
5
6
13
2
3
10
9
10
2
4
1
2
26
1
2
1
1
1
11
1
1
1
4
1
8
1
3
1
2
2
2
1
2
1
2
4
2
7
4
4
2
3
3
1
6
2
2
1
1
11
5
7
5
8
3
10
0
4
5
2
6
2
2
1
6
5
1
6
5
6
5
1
1
344
2
16
2
3
12
1
7
3
3
2
3
0
5
0
4
6
2
3
1
1
1
11
6
4
1
1
5
1
1
4
6
3
2
5
2
10
2
6
5
103
3
104
9
19
4
3
2
2
1
21
1
3
3
3
1
1
1
3
9
2
2
6
2
163
1
2
6
4
3
5
1
31
36
1
1
1
3
0
0
2
2
47
7
12
4
8
6
8
21
29
2
11
26
29
38
6
0
2
4
2
1
2
3
27
20
1
2
1
1
1
1
1
1
1
3
1
7
10
4
1
2
2
1
1
17
10
1
26
6
1
1
2
1
2
5
6
6
2
0
3
10
1
3
2
2
0
10
1
1
1
2
2
1
12
7
75
2
1
1
1
2
2
17
45
9
6
2
7
0
2
2
1
1
1
0
0
10
4
1
1
1
1
1
5
1
8
3
8
4
1
1
1
1
3
1
7
2
1
4
4
2
10
1
2
3
1
2
2
2
1
10
4
3
0
1
1
3
2
1
1
2
1
0
2
1
1
1
0
0
27
118
12
1
4
3
2
2
1
1
4
1
11
13
19
20
2
1
1
1
2
4
2
1
2
1
4
2
3
2
3
2
1
39
12
2
2
2
4
6
3
1
3
15
6
1
4
4
9
1
2
1
1
3
2
2
1
1
1
5
6
1
4
1
2
7
1
1
1
2
3
1
0
427
2
1
1
1
2
1
3
7
1
3
2
4
1
1
1
2
1
10
2
1
1
1
1
3
2
1
1
1
3
0
1
1
1
11
2
1
3
0
1
3
1
0
2
2
2
1
3
1
0
10
1
8
1
2
1
1
3
1
1
2
5
2
1
1
11
2
1
1
5
3
6
6
3
3
2
0
1
1
1
1
16
4
1
1
14
1
1
1
3
1
5
2
1
4
2
1
1
0
3
1
10
1
1
4
1
1
1
2
1
1
1
1
1
2
1
0
1
1
1
3
2
2
1
1
2
11
1
2
1
2
12
2
1
1
9
5
4
2
4
7
1
1
1
3
6
3
1
1
1
17
1
1
1
1
1
1
1
1
1
3
1
1
0
1
1
0
1
1
1
1
1
2
2
3
3
1
1
1
1
4
2
4
4
1
2
1
1
1
1
1
1
9
2
1
2
8
3
1
1
2
2
2
1
21
1
5
15
11
2
4
1
6
2
8
3
2
5
1
12
7
1
1
4
2
7
0
2
1
1
4
0
1
1
2
2
2
3
0
1
0
3
2
1
2
2
3
1
3
2
2
2
2
31
1
187
3
2
2
1
1
2
1
7
3
2
1
2
2
4
3
6
1
3
0
0
