file,commits
project/build.scala, 555
README.markdown, 165
core/src/main/scala/org/scalatra/ScalatraKernel.scala, 140
core/src/main/scala/org/scalatra/ScalatraBase.scala, 119
project/build.properties, 87
project/build/ScalatraProject.scala, 86
core/src/main/scala/org/scalatra/CoreDsl.scala, 82
swagger/src/main/scala/org/scalatra/swagger/Swagger.scala, 75
core/src/main/scala/org/scalatra/ScalatraServlet.scala, 74
scalate/src/main/scala/org/scalatra/scalate/ScalateSupport.scala, 70
swagger/src/main/scala/org/scalatra/swagger/SwaggerSupport.scala, 66
version.sbt, 63
core/src/main/scala/org/scalatra/package.scala, 59
core/src/main/scala/org/scalatra/CookieSupport.scala, 57
core/src/main/scala/org/scalatra/ApiFormats.scala, 56
core/src/main/scala/org/scalatra/ScalatraFilter.scala, 51
test/src/main/scala/org/scalatra/test/ScalatraTests.scala, 51
atmosphere/src/main/scala/org/scalatra/atmosphere/ScalatraAtmosphereHandler.scala, 50
src/main/scala/com/thinkminimo/step/StepKernel.scala, 49
project/plugins.sbt, 49
atmosphere/src/main/scala/org/scalatra/atmosphere/AtmosphereSupport.scala, 47
auth/src/main/scala/org/scalatra/auth/Scentry.scala, 42
swagger-ext/src/main/scala/org/scalatra/swagger/SwaggerAuth.scala, 41
core/src/main/scala/org/scalatra/flashMap.scala, 40
src/main/scala/Step.scala, 40
auth/src/main/scala/org/scalatra/auth/ScentrySupport.scala, 38
core/src/main/scala/org/scalatra/CsrfTokenSupport.scala, 37
core/src/main/scala/org/scalatra/FutureSupport.scala, 36
swagger/src/test/scala/org/scalatra/swagger/SwaggerSpec.scala, 36
swagger/src/main/scala/org/scalatra/swagger/SwaggerBase.scala, 35
core/src/main/scala/org/scalatra/servlet/FileUploadSupport.scala, 33
example/src/main/scala/org/scalatra/TemplateExample.scala, 32
scalate/src/test/scala/org/scalatra/scalate/ScalateSupportSpec.scala, 31
core/src/main/scala/org/scalatra/servlet/RichServletContext.scala, 30
fileupload/src/main/scala/org/scalatra/fileupload/FileUploadSupport.scala, 30
project/build/src/StepProject.scala, 30
core/src/main/scala/org/scalatra/i18n/I18nSupport.scala, 30
core/src/main/scala/org/scalatra/servlet/ScalatraListener.scala, 30
json/src/main/scala/org/scalatra/json/JValueResult.scala, 29
atmosphere/src/main/scala/org/scalatra/atmosphere/AtmosphereClient.scala, 29
auth/src/main/scala/org/scalatra/auth/strategy/BasicAuthStrategy.scala, 28
data-binding/src/main/scala/org/scalatra/databinding/Command.scala, 28
core/src/test/scala/org/scalatra/servlet/FileUploadSupportSpec.scala, 28
core/src/main/scala/org/scalatra/servlet/AsyncSupport.scala, 27
core/src/main/scala/org/scalatra/RichRequest.scala, 26
core/src/main/scala/org/scalatra/routeMatcher.scala, 26
akka/src/main/scala/org/scalatra/akka/AkkaSupport.scala, 26
core/src/test/scala/org/scalatra/ContentTypeTest.scala, 25
fileupload/src/test/scala/org/scalatra/fileupload/FileUploadSupportTest.scala, 25
json/src/main/scala/org/scalatra/json/JsonOutput.scala, 25
core/src/main/scala/org/scalatra/servlet/ServletBase.scala, 25
data-binding/src/test/scala/org/scalatra/databinding/BindingSpec.scala, 25
atmosphere/src/main/scala/org/atmosphere/cpr/ScalatraBroadcasterFactory.scala, 25
scalate/src/main/scala/org/scalatra/scalate/ScalatraRenderContext.scala, 25
data-binding/src/main/scala/org/scalatra/databinding/binding.scala, 25
core/src/main/scala/org/scalatra/servlet/RichRequest.scala, 24
core/src/test/scala/org/scalatra/CookieSupportTest.scala, 24
notes/2.2.0.markdown, 24
core/src/test/scala/org/scalatra/RouteTest.scala, 23
core/src/main/scala/org/scalatra/RouteRegistry.scala, 23
core/src/main/scala/org/scalatra/MethodOverride.scala, 23
example/src/main/webapp/WEB-INF/web.xml, 22
CREDITS.md, 22
example/src/main/scala/org/scalatra/AtmosphereChat.scala, 22
core/src/main/scala/org/scalatra/DynamicScope.scala, 22
src/test/scala/StepTest.scala, 22
json/src/main/scala/org/scalatra/json/JsonSupport.scala, 22
.travis.yml, 22
test/src/main/scala/org/scalatra/test/JettyContainer.scala, 22
core/src/main/scala/org/scalatra/CORSSupport.scala, 22
core/src/test/scala/org/scalatra/AkkaSupportSpec.scala, 22
.gitignore, 21
commands/src/main/scala/org/scalatra/commands/field.scala, 21
project/build/src/ScalatraProject.scala, 21
core/src/test/scala/org/scalatra/ActionResultsSpec.scala, 21
core/src/main/scala/org/scalatra/Handler.scala, 21
atmosphere/src/main/scala/org/scalatra/atmosphere/package.scala, 21
