file,commits
t/spectest.data, 1588
src/Perl6/Actions.pm, 1272
src/Perl6/Actions.nqp, 990
tools/build/NQP_REVISION, 970
src/Perl6/Grammar.pm, 835
src/core/List.pm, 781
src/Perl6/Grammar.nqp, 781
docs/ChangeLog, 690
src/core/Str.pm, 686
src/core/Exception.pm, 631
src/parser/actions.pm, 576
src/core/Any.pm, 471
src/Perl6/World.nqp, 425
build/Makefile.in, 401
src/core/IO.pm, 368
docs/release_guide.pod, 368
src/core/Array.pm, 357
src/core/operators.pm, 345
src/core/Mu.pm, 326
src/core/Hash.pm, 308
tools/build/Makefile-JVM.in, 290
src/core/Rakudo/Internals.pm, 285
docs/spectest-progress.csv, 281
src/Perl6/Metamodel/BOOTSTRAP.nqp, 280
src/core/metaops.pm, 251
src/parser/grammar.pg, 247
build/PARROT_REVISION, 245
src/core/Range.pm, 241
src/core/Cool.pm, 237
src/core/Any-iterable-methods.pm, 237
src/ops/perl6.ops, 234
src/core/control.pm, 234
src/Perl6/Metamodel/BOOTSTRAP.pm, 229
src/core/Int.pm, 218
src/core/Supply.pm, 218
src/Perl6/World.pm, 213
src/core/traits.pm, 211
src/Perl6/Optimizer.nqp, 202
src/core/IO/Handle.pm, 199
src/core/Buf.pm, 197
src/core/Num.pm, 193
Configure.pl, 187
src/core/native_array.pm, 184
tools/build/Makefile.in, 179
config/makefiles/root.in, 177
src/core/IO/Path.pm, 172
src/Perl6/SymbolTable.pm, 169
src/core/Temporal.pm, 163
src/core/Baggy.pm, 161
tools/build/Makefile-Moar.in, 149
src/core/Parcel.pm, 147
src/core/CompUnit/PrecompilationRepository.pm, 145
src/core/Complex.pm, 145
src/core/Numeric.pm, 144
src/core/CompUnit/Repository/Installation.pm, 144
perl6.pir, 143
src/binder/bind.c, 135
src/core/io_operators.pm, 135
src/vm/moar/ops/perl6_ops.c, 135
src/classes/Object.pir, 129
src/classes/List.pir, 129
t/spectest_regression.data, 128
src/builtins/guts.pir, 127
src/core/array_slice.pm, 125
src/pmc/perl6multisub.pmc, 125
src/core/Backtrace.pm, 125
src/core/Real.pm, 122
src/Perl6/Compiler.nqp, 122
lib/Test.pm, 119
src/core/Parameter.pm, 119
src/core/Rat.pm, 117
NOMMAP.markdown, 115
tools/build/Makefile-Parrot.in, 113
src/core/Cursor.pm, 113
src/core/EnumMap.pm, 110
src/Perl6/Optimizer.pm, 109
src/core/Set.pm, 108
src/QPerl6/Actions.pm, 107
src/core/Setty.pm, 105
src/builtins/control.pir, 105
docs/ROADMAP, 104
tools/build/moar_core_sources, 98
Test.pm, 98
src/core/Capture.pm, 97
VERSION, 95
README, 93
src/vm/moar/Perl6/Ops.nqp, 92
t/harness, 90
src/core/terms.pm, 90
src/core/Match.pm, 89
src/core/Variable.pm, 89
lib/Test.pm6, 88
src/core/Bag.pm, 82
src/core/CompUnit.pm, 82
src/core/Main.pm, 82
src/core/CompUnit/Repository/FileSystem.pm, 81
CREDITS, 80
src/builtins/any-str.pir, 79
src/core/Failure.pm, 79
src/Perl6/ModuleLoader.nqp, 79
.gitignore, 78
src/core/Process.pm, 78
src/core/REPL.pm, 76
