Number.of.files
0
464
6
1
1
0
0
0
0
1
1
0
2
2
13
13
0
0
6
6
3
3
6
6
5
5
2
2
3
3
2
2
3
3
22
22
1
1
1
1
1
1
0
0
11
11
18
1
6
6
2
0
0
0
0
1
1
1
16
3
3
2
2
0
0
1
1
0
0
21
21
0
0
2
2
0
0
4
4
0
11
11
10
10
1
1
0
0
0
0
0
1
1
1
1
1
1
0
0
2
2
2
2
1
1
1
1
11
3
3
13
13
6
6
11
11
1
1
1
1
0
0
17
17
2
2
1
1
22
22
2
2
8
8
3
3
3
3
1
1
3
3
30
30
9
9
7
7
16
16
20
20
3
3
8
8
2
2
0
0
17
17
1
1
8
8
5
5
1
1
3
3
0
0
5
5
4
4
0
0
10
10
0
0
2
2
8
8
3
3
17
2
2
0
0
1
1
0
0
14
14
28
28
1
1
15
15
17
17
2
2
4
4
2
2
2
2
1
1
1
1
0
0
2
2
0
0
17
17
0
0
7
7
26
26
8
8
1
1
1
1
6
6
2
2
4
4
1
1
16
16
9
9
13
13
8
8
20
20
0
0
1
1
4
4
4
4
5
5
1
1
2
2
2
2
1
1
2
2
4
4
2
2
3
3
2
2
2
2
6
6
0
0
2
2
4
4
1
1
1
1
18
18
2
2
1
1
5
5
1
1
1
1
2
2
4
4
6
6
2
2
8
8
3
3
2
2
3
3
1
1
1
1
1
1
1
1
0
0
1
1
1
1
1
1
3
3
8
8
2
2
7
7
5
5
1
1
4
4
8
8
0
0
1
1
3
3
6
6
1
1
7
7
2
2
1
1
6
6
1
1
6
6
2
2
0
0
3
3
9
9
0
0
1
1
1
1
2
2
9
9
11
11
3
3
6
6
2
2
22
22
1
1
4
4
1
1
4
4
4
4
2
2
0
0
8
8
1
1
0
0
1
1
7
7
6
6
1
1
1
1
3
3
60
60
1
1
2
2
1
1
2
2
1
1
2
2
1
1
2
2
4
4
1
1
1
1
2
2
1
1
0
0
1
1
1
1
1
1
0
0
1
1
1
1
0
0
2
2
5
5
0
0
22
22
2
2
12
12
0
0
5
5
7
7
0
0
0
0
22
22
0
0
2
2
1
1
1
1
0
0
1
1
7
7
1
1
1
1
0
0
3
3
3
3
3
3
2
2
1
1
1
1
5
5
3
3
2
2
1
1
4
4
1
1
9
9
7
7
1
1
1
1
1
1
1
1
1
1
1
1
0
0
56
56
3
3
5
5
0
0
3
3
2
2
0
0
4
4
3
3
2
2
15
15
0
0
1
1
2
2
0
0
1
1
3
3
0
0
1
1
1
1
2
2
0
0
2
2
5
5
5
5
2
2
5
5
1
1
1
1
4
4
1
1
1
1
1
1
0
0
1
1
2
2
1
1
0
0
1
1
1
1
0
0
2
2
1
1
4
4
4
4
1
1
1
1
2
2
1
1
5
5
2
2
2
2
1
1
0
0
2
2
0
0
2
2
12
12
1
1
9
9
4
4
3
3
1
1
1
1
8
8
2
2
6
6
0
0
4
4
7
7
1
1
1
1
1
1
5
5
43
43
2
2
1
1
25
25
4
4
10
10
11
11
1
1
7
7
0
0
3
3
1
1
2
2
1
1
1
1
1
1
1
1
1
1
6
6
0
0
3
3
8
8
0
0
1
1
12
12
1
1
1
1
3
3
1
1
4
4
9
9
7
7
17
17
0
0
2
2
11
11
4
4
1
1
2
2
1
1
23
23
6
6
1
1
0
0
1
1
3
3
2
2
10
10
0
0
9
9
2
2
3
3
0
0
2
2
5
5
0
0
1
1
7
7
1
1
2
2
1
1
0
0
1
1
1
1
1
1
1
1
12
12
1
1
1
1
3
3
0
0
1
1
1
1
12
12
2
2
0
0
2
2
2
2
1
1
2
2
0
0
1
1
0
0
2
2
1
1
3
3
1
1
1
1
1
1
1
1
1
1
1
1
15
15
1
1
1
1
0
0
0
0
3
3
1
1
1
1
1
1
8
8
12
12
10
10
12
12
3
3
2
2
4
4
7
7
2
2
9
9
116
116
2
2
4
4
0
0
13
13
1
1
1
1
0
0
7
7
4
4
2
2
3
3
1
1
0
0
0
0
11
11
6
6
1
1
7
7
3
3
2
2
0
0
1
1
1
1
2
2
4
4
3
3
4
4
3
3
2
2
3
3
1
1
1
1
1
1
0
0
3
3
5
5
4
4
0
0
1
1
3
3
2
2
2
2
1
1
2
2
0
0
1
1
2
2
1
1
5
5
1
1
39
39
0
0
3
3
1
1
1
1
7
7
2
2
1
1
4
4
1
1
0
0
0
0
3
3
2
2
6
6
1
1
16
16
2
2
1
1
1
1
11
11
3
3
48
48
1
1
0
0
3
3
0
0
2
2
3
3
3
3
1
1
2
2
2
2
3
3
0
0
5
5
4
4
1
1
1
1
1
1
1
1
2
2
2
2
2
2
2
2
2
2
1
1
7
7
3
3
1
1
2
2
2
2
8
8
0
3
3
4
4
1
1
3
3
1
1
1
1
1
1
2
2
0
0
0
0
1
1
1
1
1
0
3
3
1
1
1
1
1
1
4
4
1
1
2
2
1
1
1
1
1
1
2
2
2
2
1
1
2
2
4
4
2
2
1
1
1
1
0
0
0
1
1
1
1
3
3
1
1
1
1
1
1
2
2
1
1
1
1
4
4
1
1
1
1
2
2
4
4
3
3
1
1
1
1
1
1
0
0
0
0
5
5
2
2
1
1
1
1
2
2
3
3
1
1
1
1
1
1
3
3
1
1
2
2
1
1
2
2
2
2
1
1
1
1
1
1
2
2
1
1
3
3
0
0
1
1
1
1
1
1
1
1
0
0
1
1
3
3
1
1
0
0
1
1
15
15
0
0
1
1
27
27
0
0
2
2
33
33
16
16
2
2
1
1
0
0
1
1
8
8
4
4
6
6
0
0
7
7
0
0
1
1
7
7
22
22
0
0
1
1
1
1
1
1
1
1
0
0
9
