file,commits
ack, 275
Ack.pm, 229
ConfigLoader.pm, 141
Changes, 137
Makefile.PL, 105
t/Util.pm, 83
ack-base, 81
ConfigDefault.pm, 51
t/config-finder.t, 46
ConfigFinder.pm, 44
t/config-loader.t, 37
t/noenv.t, 32
ackrc, 32
MANIFEST, 31
t/ack-g.t, 29
Basic.pm, 29
t/ack-f.t, 28
README.md, 27
dev/timings.pl, 27
t/ack-o.t, 26
Filter.pm, 25
t/context.t, 25
DEVELOPERS.md, 24
t/default-filter.t, 23
t/ack-type.t, 22
t/resource-iterator.t, 21
t/file-permission.t, 20
t/mutex-options.t, 20
t/ack-pager.t, 20
t/ack-c.t, 20
t/ack-match.t, 20
t/ack-x.t, 19
t/inverted-file-filter.t, 18
.travis.yml, 18
perlcriticrc, 18
t/ack-invalid-ackrc.t, 17
t/ack-dump.t, 17
t/longopts.t, 17
t/ack-ignore-dir.t, 17
t/ack-filetypes.t, 16
t/ext-filter.t, 16
squash, 15
t/ack-line.t, 15
dev/high-level-principles.md, 15
t/ack-type-del.t, 15
t/ack-1.t, 14
FirstLineMatch.pm, 14
.gitignore, 14
t/firstlinematch-filter.t, 14
Resources.pm, 14
dev/forkfuls.md, 14
README.mkd, 13
t/ack-interactive.t, 13
t/ack-files-from.t, 13
t/process-substitution.t, 13
Extension.pm, 12
Resource.pm, 12
t/ack-known-types.t, 12
t/issue276.t, 12
Is.pm, 11
t/filetypes.t, 11
t/ack-v.t, 11
t/ack-n.t, 11
dev/questions.md, 10
t/noackrc.t, 10
Match.pm, 10
t/config-backwards-compat.t, 9
t/is-filter.t, 9
t/ack-w.t, 9
t/highlighting.t, 9
t/ack-removed-options.t, 9
t/filter.t, 9
t/ack-help.t, 9
t/bad-ackrc-opt.t, 8
t/ack-named-pipes.t, 8
t/ack-print0.t, 8
t/match-filter.t, 8
t/ack-m.t, 8
t/ack-include.t, 8
t/ack-s.t, 8
t/ack-color.t, 7
xt/man.t, 7
t/command-line-files.t, 7
dev/find-minimum-dep-versions.pl, 7
t/ackrc, 7
t/ack-passthru.t, 7
t/ack-i.t, 7
t/ack-show-types.t, 7
t/illegal-regex.t, 6
t/00-load.t, 6
t/zero.t, 6
t/anchored.t, 6
Inverse.pm, 5
t/ack-create-rc.t, 5
dev/IGNORE.md, 5
TODO.mkd, 5
IsGroup.pm, 5
t/basic.t, 5
t/ack-help-types.t, 5
.ackrc, 5
ExtensionGroup.pm, 5
t/issue244.t, 5
t/ack-group.t, 5
t/incomplete-last-line.t, 5
dev/display-option-coverage.pl, 4
t/lua-shebang.t, 4
CONTRIBUTING.md, 4
t/ack-k.t, 4
t/ack-column.t, 4
t/ack-ignore-file.t, 4
DESIGN.md, 4
args, 4
dev/roadmap.md, 4
xt/perlcritic.t, 4
dev/20110906-agenda.md, 4
t/FilterTest.pm, 4
tack, 4
dev/tasks.md, 4
dev/todo.md, 3
t/lib/00-coverage.t, 3
t/r-lang-ext.t, 3
t/ack-h.t, 3
Collection.pm, 3
t/coding-standards.t, 3
t/asp-net-ext.t, 3
t/runtests.pl, 3
dev/generate-completion-scripts.pl, 3
garage/ack-2.06, 3
dev/notes.md, 3
LICENSE.md, 3
t/exit-code.t, 3
dev/ideas.md, 3
t/ack-output.t, 3
t/ngrams.t, 2
t/pod.t, 2
record-options, 2
garage/ack-2.14, 2
FindResources.pm, 2
ext.pm, 2
xt/whitespace.t, 2
dev/issues-scrub.pl, 2
dev/differences.md, 2
match.pm, 2
ack-index, 2
GitGrepResources.pm, 2
IsPath.pm, 2
dev/option-rules.md, 2
t/swamp/Makefile, 2
dev/chats/2011-09-01-config-finder.md, 2
is.pm, 2
garage/ack20301, 2
firstlinematch.pm, 2
t/ack-man.t, 2
t/ack-create-ackrc.t, 2
t/swamp/html.htm, 2
t/ignore-bad-dir.t, 1
t/text/shut-up-be-happy.txt, 1
t/swamp/perl.pl, 1
t/swamp/groceries/another_subdir/CVS/meat, 1
t/lib/IsPathGroup.t, 1
.dir-locals.el, 1
t/swamp/groceries/another_subdir/CVS/junk, 1
t/swamp/options.pl, 1
t/swamp/notes.md, 1
t/lib/Filter.t, 1
t/etc/shebang.py.xxx, 1
t/swamp/Rakefile, 1
garage/ack-2.09_01, 1
t/lib/IsGroup.t, 1
garage/ack196, 1
SpotlightResources.pm, 1
t/lib/ConfigFinder.t, 1
garage/ack202, 1
t/swamp/not-an-#emacs-workfile#, 1
t/lib/Default.t, 1
NOTES.md, 1
t/swamp/blib/ignore.pod, 1
t/swamp/groceries/CVS/fruit, 1
t/etc/shebang.sh.xxx, 1
t/swamp/perl.handler.pod, 1
t/swamp/blib/ignore.pir, 1
t/lib/Ack.t, 1
t/swamp/Sample.ascx, 1
Debug.pm, 1
t/swamp/blib/ignore.pm, 1
t/text/4th-of-july.txt, 1
ack202, 1
ParallelResources.pm, 1
garage/ack-2.10, 1
perltidyrc, 1
t/swamp/groceries/subdir/meat, 1
t/text/number.txt, 1
ForkResources.pm, 1
dev/UNICODE.md, 1
t/swamp/Makefile.PL, 1
t/swamp/crystallography-weenies.f, 1
t/swamp/service.svc, 1
t/swamp/incomplete-last-line.txt, 1
t/text/numbered-text.txt, 1
t/swamp/stuff.cmake, 1
dev/config-test-cases.md, 1
t/swamp/fresh.css, 1
t/swamp/notaRakefile, 1
t/swamp/perl.pod, 1
GitResources.pm, 1
t/etc/shebang.foobar.xxx, 1
t/swamp/groceries/another_subdir/CVS/fruit, 1
t/ack-big-l.t, 1
t/swamp/groceries/CVS/junk, 1
t/text/me-and-bobbie-mcgee.txt, 1
IsPathGroup.pm, 1
ack196, 1
t/lib/Collection.t, 1
t/swamp/example.R, 1
t/MockFinder.pm, 1
t/swamp/groceries/dir.d/CVS/fruit, 1
Default.pm, 1
capture-stderr, 1
t/swamp/perl-test.t, 1
t/swamp/sample.aspx, 1
t/swamp/groceries/dir.d/CVS/junk, 1
t/lib/IsPath.t, 1
t/lib/MatchGroup.t, 1
t/swamp/groceries/RCS/junk, 1
dev/2.1-plans.md, 1
t/swamp/fresh.min.css, 1
garage/ack-2.05_01, 1
t/swamp/groceries/dir.d/RCS/junk, 1
t/lib/Inverse.t, 1
t/swamp/groceries/dir.d/junk, 1
t/swamp/groceries/another_subdir/junk, 1
t/text/science-of-myth.txt, 1
t/lib/Is.t, 1
t/issue571.t, 1
t/swamp/groceries/another_subdir/meat, 1
t/lib/Basic.t, 1
t/swamp/groceries/another_subdir/RCS/fruit, 1
t/issue491.t, 1
