Number.of.files
8
7
10
3
4
7
1
8
3
3
7
10
7
5
4
2
3
6
2
4
1
8
3
6
3
4
3
4
5
2
4
8
1
12
2
1
3
6
5
6
5
2
2
7
3
3
1
1
5
1
3
3
12
1
3
4
7
4
0
2
1
1
1
1
1
5
4
9
4
1
10
3
1
1
1
4
1
6
1
3
13
8
5
1
5
5
14
0
5
6
5
2
3
2
2
4
5
5
2
8
5
1
4
1
5
3
3
5
5
1
12
4
4
11
5
4
5
2
9
3
9
6
1
1
1
1
11
3
8
4
1
4
8
7
8
1
2
3
1
2
4
4
5
1
4
2
6
11
3
2
6
6
4
2
6
1
6
2
12
8
1
1
1
2
2
4
1
2
2
0
5
1
3
2
1
4
21
1
11
10
0
3
2
1
1
1
5
1
5
2
9
2
1
3
7
7
4
3
5
7
4
3
5
1
2
1
11
1
1
2
1
1
7
3
2
1
1
1
12
2
5
16
12
1
1
2
2
8
4
4
2
12
6
4
9
5
3
2
5
2
6
1
14
3
8
6
2
3
3
7
4
3
6
1
1
15
7
0
3
1
8
3
2
2
2
9
17
1
5
4
6
6
2
2
4
7
1
5
2
5
7
2
4
3
1
3
1
6
13
2
5
5
2
11
6
2
8
1
6
7
1
8
8
1
10
3
2
1
1
1
2
5
1
1
1
1
1
3
14
1
6
4
1
1
2
4
6
5
14
1
1
3
1
1
2
3
2
5
4
1
2
2
2
3
5
4
2
3
1
3
2
1
55
6
2
9
15
3
1
2
1
2
3
1
2
1
3
2
3
2
4
1
1
2
2
18
2
6
10
3
26
6
1
6
1
4
2
1
6
4
2
12
17
6
2
2
9
4
7
1
7
1
8
6
1
1
4
1
3
2
9
6
1
2
2
5
2
10
8
1
5
1
7
4
1
1
1
3
7
1
1
1
4
4
1
4
1
1
7
1
5
2
8
6
1
5
2
2
4
5
1
5
2
5
2
2
1
3
4
3
7
2
4
5
1
1
2
3
4
5
1
8
10
3
1
5
1
2
0
3
0
2
3
1
8
2
2
5
3
5
2
3
1
3
3
4
17
2
4
2
1
1
5
4
11
1
8
4
1
3
1
2
3
5
3
1
5
2
3
0
5
5
10
2
0
1
2
2
0
2
6
4
3
5
1
6
5
6
5
8
2
2
5
2
5
2
1
5
5
2
1
1
2
1
2
4
1
2
4
3
0
8
5
3
2
2
1
2
2
3
2
5
5
3
2
2
6
3
2
4
1
14
13
3
2
12
1
2
2
10
7
1
1
9
2
5
3
7
5
1
4
1
2
1
8
6
6
2
5
12
4
2
1
8
5
3
5
2
1
1
3
9
1
1
1
6
1
3
1
1
3
1
1
3
2
1
3
2
2
8
2
1
8
2
1
1
3
2
1
4
3
12
1
8
8
1
1
5
2
2
1
9
5
5
1
2
5
3
1
2
4
2
5
9
7
1
2
1
2
1
2
5
1
0
2
2
4
1
0
1
1
0
2
2
0
2
1
2
1
1
1
1
2
5
1
0
1
0
1
0
1
2
1
0
7
1
1
5
10
0
2
1
10
12
1
0
7
1
7
2
4
1
3
5
1
2
2
1
5
5
5
1
1
1
1
1
6
3
1
9
10
2
6
2
2
1
4
8
1
2
1
6
3
2
1
9
3
1
2
2
1
1
6
4
1
6
2
7
2
7
3
6
4
5
3
1
1
1
5
2
3
2
4
4
2
3
1
2
2
5
2
0
2
1
1
7
4
4
1
3
2
1
3
2
1
16
4
2
5
1
0
3
1
7
2
4
2
3
2
1
0
14
2
2
4
1
1
0
2
4
1
1
4
5
2
5
14
1
2
2
9
22
1
1
2
1
7
4
1
6
2
4
2
5
5
2
13
3
3
2
4
5
2
6
14
2
4
10
1
4
2
12
2
1
11
1
6
2
3
1
3
3
11
1
1
10
5
4
6
17
3
2
2
1
1
1
1
2
1
2
1
5
1
2
1
2
1
1
6
1
12
14
8
1
5
2
7
1
1
2
1
3
3
7
15
5
4
1
1
4
1
6
1
2
2
1
12
3
2
2
1
3
14
1
2
1
11
1
2
7
2
5
1
13
6
5
1
1
2
4
2
4
7
6
1
1
10
1
1
1
2
1
2
5
8
9
3
11
2
7
2
7
9
1
1
1
2
8
4
13
3
1
1
1
8
2
1
1
2
0
6
4
2
1
1
2
6
2
1
2
7
2
1
1
3
1
1
3
3
1
5
3
7
2
1
8
1
1
1
1
6
1
0
9
2
4
5
3
1
2
2
4
3
1
4
1
1
3
2
3
1
2
1
2
2
2
1
2
1
5
1
9
3
2
2
1
2
1
1
2
3
1
2
2
2
10
3
3
2
2
3
1
3
2
3
2
3
1
2
3
2
2
2
3
1
3
1
4
5
1
1
5
2
2
5
2
2
2
3
2
2
1
2
3
1
2
2
1
3
2
2
2
6
6
2
2
5
2
2
2
1
2
1
3
1
