file,commits
tpot/tpot.py, 291
tests.py, 145
tpot/export_utils.py, 79
tpot/base.py, 67
README.md, 61
tpot/decorators.py, 39
docs/mkdocs.yml, 36
tpot/_version.py, 34
index.html, 32
mkdocs/search_index.json, 31
sitemap.xml, 26
docs/sources/using.md, 23
.gitignore, 22
examples/MNIST_Example/index.html, 22
installing/index.html, 20
setup.py, 19
contributing/index.html, 19
tpot/driver.py, 19
tpot/operators/base.py, 18
examples/IRIS_Example/index.html, 18
docs/sources/examples/MNIST_Example.md, 16
examples/Titanic_Kaggle_Example/index.html, 16
search.html, 15
ci/.travis_install.sh, 14
using/index.html, 14
examples/Custom_Scoring_Functions/index.html, 14
tutorials/Titanic_Kaggle.ipynb, 13
docs/sources/installing.md, 12
docs/sources/examples/IRIS_Example.md, 12
tpot/__init__.py, 11
tutorials/tpot_iris_pipeline.py, 11
docs/sources/contributing.md, 10
tutorials/tpot_mnist_pipeline.py, 10
.travis.yml, 10
ci/.travis_test.sh, 10
tutorials/IRIS.ipynb, 9
tpot/operators/preprocessors/zero_count.py, 9
tutorials/MNIST.ipynb, 9
docs/sources/reference/pipeline_operators/models/classifiers/linear_model/LogisticRegression.md, 9
tutorials/tpot_titanic_pipeline.py, 9
tpot/operators/classifiers/base.py, 8
docs/sources/reference/pipeline_operators/models/classifiers/svm/SVC.md, 8
docs/sources/documentation/pipeline_operators/models/classifiers/ensemble/RandomForestClassifier.md, 8
examples/Using_TPOT_via_code/index.html, 8
changelog/index.html, 8
docs/sources/reference/pipeline_operators/models/classifiers/ensemble/GradientBoostingClassifier.md, 8
docs/sources/index.md, 8
docs/sources/reference/pipeline_operators/models/classifiers/tree/DecisionTreeClassifier.md, 8
docs/sources/reference/pipeline_operators/models/classifiers/nearest_neighbors/kNeighborsClassifier.md, 8
examples/Using_TPOT_via_the_command_line/index.html, 8
docs/sources/reference/pipeline_operators/models/classifiers/ensemble/RandomForestClassifier.md, 8
docs/sources/reference/pipeline_operators/preprocessing/PolynomialFeatures.md, 7
docs/sources/documentation/pipeline_operators/kernel_approximation/RBFSampler.md, 7
documentation/TPOT/index.html, 7
docs/sources/reference/pipeline_operators/preprocessing/scaling/StandardScaler.md, 7
docs/sources/documentation/pipeline_operators/models/classifiers/tree/DecisionTreeClassifier.md, 7
docs/sources/documentation/pipeline_operators/decomposition/RandomizedPCA.md, 7
docs/sources/reference/pipeline_operators/preprocessing/scaling/RobustScaler.md, 7
tpot/operators/selectors/base.py, 7
tpot/operators/classifiers/logistic_regression.py, 7
docs/sources/documentation/pipeline_operators/decomposition/FastICA.md, 7
tpot/operators/preprocessors/base.py, 7
tpot/operators/preprocessors/__init__.py, 7
docs/sources/documentation/pipeline_operators/models/classifiers/nearest_neighbors/kNeighborsClassifier.md, 6
reference/pipeline_operators/decomposition/RandomizedPCA/index.html, 6
documentation/pipeline_operators/preprocessing/scaling/StandardScaler/index.html, 6
documentation/pipeline_operators/models/classifiers/ensemble/RandomForestClassifier/index.html, 6
reference/pipeline_operators/feature_selection/SelectPercentile/index.html, 6
reference/pipeline_operators/preprocessing/scaling/StandardScaler/index.html, 6
docs/sources/documentation/pipeline_operators/preprocessing/scaling/Binarizer.md, 6
ref_index/index.html, 6
docs/sources/reference/pipeline_operators/feature_selection/RFE.md, 6
docs/sources/reference/pipeline_operators/feature_selection/SelectKBest.md, 6
reference/pipeline_operators/models/classifiers/nearest_neighbors/kNeighborsClassifier/index.html, 6
reference/pipeline_operators/preprocessing/PolynomialFeatures/index.html, 6
reference/pipeline_operators/models/classifiers/ensemble/RandomForestClassifier/index.html, 6
docs/sources/documentation/pipeline_operators/preprocessing/scaling/StandardScaler.md, 6
documentation/pipeline_operators/preprocessing/scaling/RobustScaler/index.html, 6
reference/pipeline_operators/preprocessing/scaling/RobustScaler/index.html, 6
docs/sources/documentation/pipeline_operators/preprocessing/scaling/MaxAbsScaler.md, 6
