Number.of.files
192
8
2
2
3
4
7
4
7
1
1
4
2
4
2
2
3
7
8
3
2
2
15
3
9
2
33
1
8
19
2
3
1
2
1
28
16
1
1
2
1
12
2
5
2
1
3
3
4
3
1
1
1
2
18
3
11
7
3
7
4
2
2
26
8
34
92
2
3
22
5
76
44
64
4
14
1
4
3
2
1
2
1
4
6
2
1
3
0
1
2
10
7
1
27
8
2
2
22
15
10
96
1
2
5
6
11
10
1
4
11
13
5
1
1
8
1
2
1
2
3
1
2
2
2
1
1
3
4
1
3
7
9
8
13
1
2
28
1
11
8
6
2
9
1
1
2
1
1
1
2
3
1
3
4
4
2
1
2
1
1
2
1
1
2
20
1
0
10
2
1
1
0
7
1
1
2
1
3
2
3
1
1
1
6
4
1
0
3
1
1
1
1
1
1
2
1
3
2
5
4
3
1
12
3
3
2
2
1
1
2
1
5
1
3
12
3
8
2
2
2
2
1
2
3
27
2
4
3
4
2
2
1
1
1
2
1
1
0
1
5
2
2
1
1
1
2
1
1
3
1
5
3
1
2
4
1
3
4
7
2
0
2
3
5
4
11
2
5
2
1
1
7
4
3
1
2
1
1
13
1
2
8
1
1
4
6
2
1
2
1
1
1
1
1
1
1
2
3
3
1
3
1
5
1
1
3
1
3
1
1
1
1
6
1
1
1
1
2
1
10
1
1
1
2
1
1
1
2
1
1
2
3
1
1
1
6
1
1
1
12
70
2
7
25
2
13
16
0
35
0
2
2
3
1
2
3
2
1
3
1
2
2
3
2
4
1
1
3
2
2
1
1
2
1
2
3
7
1
5
3
6
1
9
5
1
4
2
0
1
2
1
2
0
1
2
3
1
1
3
1
2
1
1
1
8
2
1
0
7
2
2
5
1
1
3
2
2
1
4
3
3
1
2
4
1
2
1
2
3
1
4
4
1
4
2
2
3
6
2
5
2
9
1
2
1
5
2
5
10
6
2
1
5
1
1
2
2
2
2
3
1
2
0
9
2
2
1
1
3
1
1
7
2
1
2
1
1
1
1
1
1
1
1
1
1
1
41
2
2
4
65
1
8
1
2
1
3
2
1
1
1
1
2
1
2
2
3
1
3
1
1
3
1
5
3
3
1
5
4
1
8
2
1
8
4
2
2
5
1
1
1
3
1
1
4
3
4
5
3
3
1
2
8
3
2
1
1
4
2
2
2
2
2
42
11
1
5
3
2
2
2
2
3
3
2
1
2
1
4
2
2
1
1
3
3
2
2
1
2
3
2
1
2
1
2
4
1
2
3
2
1
1
2
0
2
1
1
2
1
1
1
3
1
2
2
2
1
1
2
2
2
3
43
3
2
2
1
9
2
2
3
2
11
2
3
32
4
4
2
3
3
1
2
3
3
2
2
2
2
5
1
2
2
2
5
6
2
20
4
3
2
1
1
3
2
1
1
1
1
1
1
2
1
1
2
1
1
2
1
3
1
1
1
1
5
1
1
1
1
1
0
2
3
1
0
57
0
3
0
1
1
1
1
2
2
2
24
1
1
4
2
1
18
3
1
1
13
3
2
4
1
1
2
1
2
4
1
1
2
2
1
2
1
2
2
2
2
2
2
2
1
15
1
1
1
2
1
1
2
2
2
2
2
1
1
2
2
2
1
2
10
2
149
6
1
1
1
2
1
47
1
3
2
3
2
2
2
1
2
2
10
12
4
1
1
1
1
2
1
10
4
1
2
1
3
3
3
3
2
5
2
2
2
12
2
1
1
4
2
2
2
1
2
1
2
1
2
1
37
2
1
1
1
4
1
9
3
1
2
2
4
2
2
2
2
2
1
2
2
1
2
2
1
1
1
2
2
1
3
40
0
1
2
83
1
95
62
3
2
1
3
2
2
2
3
2
1
3
2
5
1
2
5
4
1
3
1
2
2
1
3
2
2
2
2
4
1
2
1
1
2
2
1
1
1
3
0
1
2
2
3
2
2
2
1
1
3
2
1
1
1
4
2
2
4
1
1
5
12
12
10
1
1
1
1
2
1
25
1
3
1
5
1
2
2
2
3
2
2
2
3
2
2
2
1
2
1
2
3
1
1
1
0
44
2
2
2
3
2
1
2
3
2
2
2
2
3
0
0
1
1
2
1
2
2
0
3
2
1
0
21
1
1
11
2
42
1
1
1
1
3
2
1
2
4
1
242
0
1
1
3
61
2
2
1
2
2
2
9
3
8
1
15
20
3
2
1
3
13
2
8
5
2
2
2
3
2
4
1
1
1
1
15
16
1
1
1
7
2
1
6
2
5
1
2
1
13
1
1
2
2
11
2
0
1
6
5
6
1
0
11
1
2
1
0
144
0
3
2
2
4
3
2
3
3
5
4
2
2
4
3
2
3
2
2
0
3
1
1
0
1
0
1
5
1
0
2
1
9
5
2
6
7
5
1
1
1
5
6
1
1
6
1
2
14
4
4
3
3
2
1
13
5
7
1
3
1
38
6
1
1
1
4
1
1
2
3
1
1
1
1
16
2
4
1
7
2
1
3
2
1
3
2
2
4
1
1
1
3
1
8
1
0
8
1
5
2
3
2
3
0
1
4
2
0
4
1
0
1
0
1
2
0
10
10
3
1
3
2
5
2
3
1
3
1
3
1
4
4
16
3
3
3
2
2
0
2
2
2
110
0
1
1
0
5
2
1
1
3
1
3
2
1
1
1
1
1
3
1
1
1
2
4
3
2
3
4
1
1
1
0
160
5
1
0
0
2
158
31
0
5
1
9
1
0
2
0
1
1
1
1
1
3
6
1
95
20
1
1
0
4
0
0
0
1
1
0
0
1
1
3
1
2
1
1
2
8
2
2
1
1
1
1
1
1
1
2
1
1
1
3
3
1
0
0
2
1
0
1
0
0
1
0
0
6
1
2
0
0
1
1
2
112
1
0
2
3
0
33
3
0
0
1
4
4
6
7
4
2
2
2
1
5
2
5
1
0
1
1
1
1
1
1
2
3
2
2
1
1
2
2
3
3
2
1
2
2
2
4
1
1
1
1
4
3
1
1
0
5
2
3
2
0
1
1
2
4
3
5
1
2
4
3
4
2
2
1
1
0
0
1
1
1
1
2
2
2
1
1
1
2
2
1
1
1
1
2
1
2
2
2
2
3
2
2
0
3
0
3
2
3
2
5
3
21
16
11
1
0
10
11
1
1
1
1
2
1
2
1
1
5
0
0
2
2
2
1
2
3
2
1
1
2
1
2
4
1
2
1
1
1
2
1
7
2
2
0
2
67
0
12
0
0
1
0
1
0
1
1
1
1
2
0
1
1
1
0
1
2
1
5
9
1
1
2
2
1
1
5
1
1
0
1
1
0
1
1
0
0
2
2
1
4
44
10
10
6
2
6
3
10
2
23
2
1
0
3
1
1
6
2
1
2
8
18
6
4
2
1
8
1
1
1
1
2
1
2
2
4
1
0
1
0
8
57
2
6
2
1
1
0
0
4
1
1
1
1
1
16
2
1
1
1
1
3
2
1
1
1
0
0
1
0
1
1
0
0
1
1
1
0
3
1
3
1
1
3
0
1
3
1
1
0
1
4
0
0
1
0
0
1
23
6
1
1
1
1
2
2
0
17
0
2
5
1
1
13
99
0
3
1
1
2
0
6
0
3
1
1
1
1
1
1
0
3
3
3
0
2
2
0
1
2
1
2
1
1
1
1
0
0
2
3
2
1
0
1
1
1
2
1
1
0
5
0
0
1
1
1
0
6
3
2
1
0
2
0
1
1
19
4
1
4
1
1
1
2
0
9
7
0
3
0
0
2
1
0
1
0
1
1
1
0
1
1
1
0
2
1
1
1
1
1
2
1
1
1
1
1
1
2
1
0
2
1
0
8
1
3
1
0
2
4
5
3
1
2
3
1
3
10
1
6
2
3
1
1
1
1
1
1
5
2
0
1
3
0
1
5
4
2
2
2
1
1
1
1
1
1
1
3
3
1
1
1
1
0
0
2
1
2
1
1
1
4
1
2
1
0
1
1
32
0
1
5
4
0
1
4
2
1
2
1
1
1
0
1
1
0
1
0
0
0
1
1
1
1
1
1
0
1
1
1
0
13
1
1
1
2
1
0
1
1
2
0
13
2
2
5
4
1
4
1
1
1
1
1
1
11
1
1
1
1
3
1
1
1
1
2
1
0
1
1
1
1
13
1
2
1
1
1
70
1
2
113
0
1
1
1
1
1
3
1
0
4
4
2
1
2
4
1
1
2
2
2
3
1
1
1
1
2
0
1
0
1
1
1
1
1
1
3
1
1
1
1
1
1
11
1
4
2
3
4
3
10
2
4
1
3
1
1
1
5
3
2
2
2
5
1
1
1
1
1
1
1
3
1
10
1
1
1
3
2
3
1
2
3
1
16
4
8
20
8
6
1
6
2
2
2
4
2
1
1
1
2
4
1
2
1
2
1
1
1
1
1
3
2
1
1
1
3
1
1
1
1
2
3
3
10
1
1
1
1
1
2
0
6
1
3
1
1
1
3
2
0
0
1
1
1
1
0
1
4
1
1
1
1
1
1
1
1
1
1
1
0
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
5
20
0
1
3
3
4
0
1
1
2
1
1
2
1
0
1
1
1
1
2
1
1
2
1
1
2
1
1
0
2
2
2
0
1
1
1
1
0
5
12
7
8
1
1
1
1
1
0
1
1
1
1
3
2
2
1
1
0
1
3
1
8
2
1
1
8
1
1
1
2
2
2
1
1
2
2
4
1
1
1
7
2
2
2
1
0
