file,commits
tensorflow/core/BUILD, 416
tensorflow/core/ops/ops.pbtxt, 395
tensorflow/g3doc/api_docs/python/index.md, 390
tensorflow/g3doc/api_docs/python/contrib.distributions.md, 358
tensorflow/python/BUILD, 340
tensorflow/core/kernels/BUILD, 316
tensorflow/g3doc/api_docs/python/functions_and_classes/shard1/tf.contrib.distributions.TransformedDistribution.md, 292
tensorflow/python/ops/array_ops.py, 240
tensorflow/workspace.bzl, 233
tensorflow/g3doc/get_started/os_setup.md, 231
tensorflow/core/ops/compat/ops_history.v0.pbtxt, 223
tensorflow/python/ops/math_ops.py, 195
tensorflow/g3doc/api_docs/python/contrib.learn.md, 186
tensorflow/tensorflow.bzl, 185
tensorflow/g3doc/api_docs/python/train.md, 180
tensorflow/core/ops/array_ops.cc, 179
tensorflow/python/framework/ops.py, 178
tensorflow/g3doc/api_docs/python/nn.md, 158
tensorflow/g3doc/api_docs/python/state_ops.md, 152
tensorflow/contrib/learn/python/learn/estimators/estimator.py, 148
tensorflow/python/ops/control_flow_ops.py, 148
tensorflow/BUILD, 142
tensorflow/contrib/learn/BUILD, 139
tensorflow/g3doc/api_docs/python/math_ops.md, 137
tensorflow/g3doc/api_docs/python/array_ops.md, 137
README.md, 129
tensorflow/contrib/layers/python/layers/layers.py, 125
tensorflow/g3doc/api_docs/python/framework.md, 123
tensorflow/core/ops/math_ops.cc, 117
tensorflow/python/training/saver.py, 116
tensorflow/python/kernel_tests/control_flow_ops_py_test.py, 111
tensorflow/python/ops/nn.py, 111
tensorflow/core/common_runtime/direct_session.cc, 110
tensorflow/python/ops/nn_ops.py, 110
RELEASE.md, 109
tensorflow/contrib/learn/python/learn/estimators/linear.py, 109
tensorflow/python/kernel_tests/BUILD, 108
tensorflow/python/training/saver_test.py, 105
tensorflow/python/ops/variables.py, 103
tensorflow/contrib/learn/python/learn/estimators/dnn_linear_combined.py, 99
configure, 99
tensorflow/g3doc/api_docs/python/contrib.layers.md, 98
WORKSPACE, 97
tensorflow/python/kernel_tests/cwise_ops_test.py, 97
tensorflow/python/ops/math_grad.py, 91
tensorflow/python/ops/image_ops.py, 90
tensorflow/python/__init__.py, 90
tensorflow/python/framework/gen_docs_combined.py, 88
tensorflow/contrib/layers/python/layers/feature_column.py, 85
tensorflow/python/ops/image_ops_test.py, 85
tensorflow/contrib/learn/python/learn/graph_actions.py, 84
tensorflow/tools/pip_package/setup.py, 84
tensorflow/contrib/BUILD, 83
tensorflow/python/ops/rnn.py, 82
tensorflow/core/ops/nn_ops.cc, 81
tensorflow/g3doc/api_docs/python/io_ops.md, 80
tensorflow/core/common_runtime/executor.cc, 79
tensorflow/contrib/learn/python/learn/estimators/dnn.py, 77
tensorflow/python/ops/sparse_ops.py, 77
tensorflow/python/kernel_tests/rnn_test.py, 75
tensorflow/python/ops/array_grad.py, 75
tensorflow/contrib/learn/python/learn/estimators/estimator_test.py, 74
tensorflow/contrib/layers/python/layers/layers_test.py, 74
tensorflow/python/client/session.py, 74
third_party/eigen3/unsupported/Eigen/CXX11/Tensor, 73
tensorflow/contrib/metrics/python/ops/metric_ops.py, 73
tensorflow/contrib/makefile/Makefile, 73
tensorflow/g3doc/api_docs/python/functions_and_classes/shard0/tf.contrib.learn.LinearRegressor.md, 73
tensorflow/core/public/version.h, 73
tensorflow/contrib/cmake/tf_python.cmake, 72
third_party/eigen3/Eigen/Eigenvalues, 72
eigen.BUILD, 72
tensorflow/python/ops/variable_scope.py, 71
tensorflow/g3doc/api_docs/python/functions_and_classes/shard9/tf.contrib.learn.DNNRegressor.md, 70
tensorflow/tensorboard/components/vz-projector/vz-projector.ts, 70
third_party/eigen3/Eigen/Core, 69
tensorflow/python/client/session_test.py, 69
third_party/eigen3/Eigen/LU, 68
tensorflow/g3doc/api_docs/python/control_flow_ops.md, 68
third_party/eigen3/Eigen/Cholesky, 68
tensorflow/g3doc/how_tos/adding_an_op/index.md, 67
skflow/estimators/base.py, 66
tensorflow/contrib/learn/python/learn/monitors.py, 66
tensorflow/core/framework/op_kernel.h, 66
tensorflow/g3doc/api_docs/python/functions_and_classes/shard1/tf.contrib.learn.LinearClassifier.md, 66
tensorflow/g3doc/api_docs/python/sparse_ops.md, 65
tensorflow/g3doc/api_docs/python/functions_and_classes/shard4/tf.contrib.learn.DNNClassifier.md, 65
skflow/__init__.py, 65
tensorflow/python/training/input.py, 65
tensorflow/python/framework/ops_test.py, 63
tensorflow/g3doc/api_docs/python/image.md, 62
