Number.of.files
3
5
1
5
1
6
2
3
1
1
2
1
2
2
1
2
1
3
1
2
4
1
3
5
7
5
2
1
1
4
7
2
3
2
1
1
4
5
3
6
4
1
2
1
1
2
8
1
2
1
1
1
1
2
1
1
2
2
4
2
2
1
8
2
12
1
1
1
3
3
1
5
3
4
4
1
18
2
7
3
3
1
2
2
2
4
1
1
5
2
1
2
1
1
1
2
2
1
1
1
1
3
2
1
5
1
1
1
1
1
1
1
2
1
1
1
1
1
4
2
1
1
5
1
1
2
1
1
1
1
1
1
4
3
2
3
3
2
1
1
2
1
5
2
2
3
1
2
1
3
1
1
6
6
1
4
4
2
5
2
10
4
1
4
2
2
7
5
1
5
1
2
1
2
3
3
1
2
1
5
1
1
1
2
1
1
2
4
1
1
5
21
13
2
2
1
1
2
1
4
2
2
9
1
2
3
2
15
4
1
1
4
1
2
2
8
1
1
9
3
1
1
4
1
5
1
5
0
17
3
1
14
2
1
9
2
2
4
2
7
1
1
2
1
5
2
1
1
6
7
2
2
2
7
5
3
4
3
2
1
1
7
5
2
1
1
1
1
1
1
0
1
1
0
1
1
1
0
1
3
0
1
0
0
1
1
2
2
4
1
1
1
0
2
1
0
0
0
1
1
0
1
1
0
5
2
0
4
4
4
7
5
9
0
1
1
1
1
1
1
1
0
0
0
1
1
0
0
1
0
1
0
1
1
1
1
0
1
1
0
0
3
1
1
1
0
1
2
2
2
0
1
1
0
1
7
1
2
3
0
7
2
1
4
1
1
1
1
1
0
2
5
0
1
17
1
1
2
2
2
4
2
2
1
5
4
1
8
3
1
1
1
4
3
1
10
1
1
6
4
1
1
1
2
6
1
1
4
8
8
2
1
1
1
6
2
2
1
2
4
1
