id0 id1 time
".gitignore" "Changes" 1
".gitignore" "dist.ini" 1
".gitignore" "ex/translate.pl" 1
".gitignore" "lib/DDG.pm" 1
".gitignore" "lib/DDG/Util/Translate.pm" 1
".gitignore" "t/00-load.t" 1
"Changes" "dist.ini" 1
"Changes" "ex/translate.pl" 1
"Changes" "lib/DDG.pm" 1
"Changes" "lib/DDG/Util/Translate.pm" 1
"Changes" "t/00-load.t" 1
"dist.ini" "ex/translate.pl" 1
"dist.ini" "lib/DDG.pm" 1
"dist.ini" "lib/DDG/Util/Translate.pm" 1
"dist.ini" "t/00-load.t" 1
"ex/translate.pl" "lib/DDG.pm" 1
"ex/translate.pl" "lib/DDG/Util/Translate.pm" 1
"ex/translate.pl" "t/00-load.t" 1
"lib/DDG.pm" "lib/DDG/Util/Translate.pm" 1
"lib/DDG.pm" "t/00-load.t" 1
"lib/DDG/Util/Translate.pm" "t/00-load.t" 1
"dist.ini" "lib/DDG.pm" 2
"dist.ini" "lib/DDG/App.pm" 2
"dist.ini" "lib/DDG/App/GenerateStatic.pm" 2
"dist.ini" "lib/DDG/Dir/Static.pm" 2
"dist.ini" "lib/DDG/File/Static.pm" 2
"dist.ini" "script/ddg_generatestatic.pl" 2
"dist.ini" "share/templates/duckduckgo/settings.tt" 2
"lib/DDG.pm" "lib/DDG/App.pm" 2
"lib/DDG.pm" "lib/DDG/App/GenerateStatic.pm" 2
"lib/DDG.pm" "lib/DDG/Dir/Static.pm" 2
"lib/DDG.pm" "lib/DDG/File/Static.pm" 2
"lib/DDG.pm" "script/ddg_generatestatic.pl" 2
"lib/DDG.pm" "share/templates/duckduckgo/settings.tt" 2
"lib/DDG/App.pm" "lib/DDG/App/GenerateStatic.pm" 2
"lib/DDG/App.pm" "lib/DDG/Dir/Static.pm" 2
"lib/DDG/App.pm" "lib/DDG/File/Static.pm" 2
"lib/DDG/App.pm" "script/ddg_generatestatic.pl" 2
"lib/DDG/App.pm" "share/templates/duckduckgo/settings.tt" 2
"lib/DDG/App/GenerateStatic.pm" "lib/DDG/Dir/Static.pm" 2
"lib/DDG/App/GenerateStatic.pm" "lib/DDG/File/Static.pm" 2
"lib/DDG/App/GenerateStatic.pm" "script/ddg_generatestatic.pl" 2
"lib/DDG/App/GenerateStatic.pm" "share/templates/duckduckgo/settings.tt" 2
"lib/DDG/Dir/Static.pm" "lib/DDG/File/Static.pm" 2
"lib/DDG/Dir/Static.pm" "script/ddg_generatestatic.pl" 2
"lib/DDG/Dir/Static.pm" "share/templates/duckduckgo/settings.tt" 2
"lib/DDG/File/Static.pm" "script/ddg_generatestatic.pl" 2
"lib/DDG/File/Static.pm" "share/templates/duckduckgo/settings.tt" 2
"script/ddg_generatestatic.pl" "share/templates/duckduckgo/settings.tt" 2
"dist.ini" "share/gettextjs/COPYING.LESSER" 4
"dist.ini" "share/gettextjs/Gettext.js" 4
"dist.ini" "share/gettextjs/po2json" 4
"dist.ini" "t/10-gettext.t" 4
"dist.ini" "t/data/gettext_test.html" 4
"dist.ini" "t/data/locale/de_DE/LC_MESSAGES/test.json" 4
"dist.ini" "t/data/locale/de_DE/LC_MESSAGES/test.po" 4
"share/gettextjs/COPYING.LESSER" "share/gettextjs/Gettext.js" 4
"share/gettextjs/COPYING.LESSER" "share/gettextjs/po2json" 4
"share/gettextjs/COPYING.LESSER" "t/10-gettext.t" 4
"share/gettextjs/COPYING.LESSER" "t/data/gettext_test.html" 4
"share/gettextjs/COPYING.LESSER" "t/data/locale/de_DE/LC_MESSAGES/test.json" 4
"share/gettextjs/COPYING.LESSER" "t/data/locale/de_DE/LC_MESSAGES/test.po" 4
"share/gettextjs/Gettext.js" "share/gettextjs/po2json" 4
"share/gettextjs/Gettext.js" "t/10-gettext.t" 4
"share/gettextjs/Gettext.js" "t/data/gettext_test.html" 4
"share/gettextjs/Gettext.js" "t/data/locale/de_DE/LC_MESSAGES/test.json" 4
"share/gettextjs/Gettext.js" "t/data/locale/de_DE/LC_MESSAGES/test.po" 4
"share/gettextjs/po2json" "t/10-gettext.t" 4
"share/gettextjs/po2json" "t/data/gettext_test.html" 4
"share/gettextjs/po2json" "t/data/locale/de_DE/LC_MESSAGES/test.json" 4
"share/gettextjs/po2json" "t/data/locale/de_DE/LC_MESSAGES/test.po" 4
"t/10-gettext.t" "t/data/gettext_test.html" 4
"t/10-gettext.t" "t/data/locale/de_DE/LC_MESSAGES/test.json" 4
"t/10-gettext.t" "t/data/locale/de_DE/LC_MESSAGES/test.po" 4
"t/data/gettext_test.html" "t/data/locale/de_DE/LC_MESSAGES/test.json" 4
"t/data/gettext_test.html" "t/data/locale/de_DE/LC_MESSAGES/test.po" 4
"t/data/locale/de_DE/LC_MESSAGES/test.json" "t/data/locale/de_DE/LC_MESSAGES/test.po" 4
"share/js/sprintf.js" "t/10-gettext.t" 5
"share/js/sprintf.js" "t/data/gettext_test.html" 5
"share/js/sprintf.js" "t/data/locale/de_DE/LC_MESSAGES/test.json" 5
"share/js/sprintf.js" "t/data/locale/de_DE/LC_MESSAGES/test.po" 5
"share/js/sprintf.js" "t/data/update_locale.sh" 5
"t/10-gettext.t" "t/data/gettext_test.html" 5
"t/10-gettext.t" "t/data/locale/de_DE/LC_MESSAGES/test.json" 5
"t/10-gettext.t" "t/data/locale/de_DE/LC_MESSAGES/test.po" 5
"t/10-gettext.t" "t/data/update_locale.sh" 5
"t/data/gettext_test.html" "t/data/locale/de_DE/LC_MESSAGES/test.json" 5
"t/data/gettext_test.html" "t/data/locale/de_DE/LC_MESSAGES/test.po" 5
"t/data/gettext_test.html" "t/data/update_locale.sh" 5
"t/data/locale/de_DE/LC_MESSAGES/test.json" "t/data/locale/de_DE/LC_MESSAGES/test.po" 5
"t/data/locale/de_DE/LC_MESSAGES/test.json" "t/data/update_locale.sh" 5
"t/data/locale/de_DE/LC_MESSAGES/test.po" "t/data/update_locale.sh" 5
"dist.ini" "t/10-gettext.t" 6
"dist.ini" "lib/DDG/Util/Translate.pm" 8
"dist.ini" "t/00-load.t" 8
"dist.ini" "t/10-gettext.t" 8
"dist.ini" "t/20-ddg-util-translate.t" 8
"dist.ini" "t/data/gettext_test.html" 8
"dist.ini" "t/data/locale/de_DE/LC_MESSAGES/othertest.json" 8
"dist.ini" "t/data/locale/de_DE/LC_MESSAGES/othertest.po" 8
"dist.ini" "t/data/locale/de_DE/LC_MESSAGES/test.json" 8
"dist.ini" "t/data/locale/de_DE/LC_MESSAGES/test.po" 8
"dist.ini" "t/data/update_locale.sh" 8
"lib/DDG/Util/Translate.pm" "t/00-load.t" 8
"lib/DDG/Util/Translate.pm" "t/10-gettext.t" 8
"lib/DDG/Util/Translate.pm" "t/20-ddg-util-translate.t" 8
"lib/DDG/Util/Translate.pm" "t/data/gettext_test.html" 8
"lib/DDG/Util/Translate.pm" "t/data/locale/de_DE/LC_MESSAGES/othertest.json" 8
"lib/DDG/Util/Translate.pm" "t/data/locale/de_DE/LC_MESSAGES/othertest.po" 8
"lib/DDG/Util/Translate.pm" "t/data/locale/de_DE/LC_MESSAGES/test.json" 8
"lib/DDG/Util/Translate.pm" "t/data/locale/de_DE/LC_MESSAGES/test.po" 8
"lib/DDG/Util/Translate.pm" "t/data/update_locale.sh" 8
"t/00-load.t" "t/10-gettext.t" 8
"t/00-load.t" "t/20-ddg-util-translate.t" 8
"t/00-load.t" "t/data/gettext_test.html" 8
"t/00-load.t" "t/data/locale/de_DE/LC_MESSAGES/othertest.json" 8
"t/00-load.t" "t/data/locale/de_DE/LC_MESSAGES/othertest.po" 8
"t/00-load.t" "t/data/locale/de_DE/LC_MESSAGES/test.json" 8
"t/00-load.t" "t/data/locale/de_DE/LC_MESSAGES/test.po" 8
"t/00-load.t" "t/data/update_locale.sh" 8
"t/10-gettext.t" "t/20-ddg-util-translate.t" 8
"t/10-gettext.t" "t/data/gettext_test.html" 8
"t/10-gettext.t" "t/data/locale/de_DE/LC_MESSAGES/othertest.json" 8
"t/10-gettext.t" "t/data/locale/de_DE/LC_MESSAGES/othertest.po" 8
"t/10-gettext.t" "t/data/locale/de_DE/LC_MESSAGES/test.json" 8
"t/10-gettext.t" "t/data/locale/de_DE/LC_MESSAGES/test.po" 8
"t/10-gettext.t" "t/data/update_locale.sh" 8
"t/20-ddg-util-translate.t" "t/data/gettext_test.html" 8
"t/20-ddg-util-translate.t" "t/data/locale/de_DE/LC_MESSAGES/othertest.json" 8
"t/20-ddg-util-translate.t" "t/data/locale/de_DE/LC_MESSAGES/othertest.po" 8
"t/20-ddg-util-translate.t" "t/data/locale/de_DE/LC_MESSAGES/test.json" 8
"t/20-ddg-util-translate.t" "t/data/locale/de_DE/LC_MESSAGES/test.po" 8
"t/20-ddg-util-translate.t" "t/data/update_locale.sh" 8
"t/data/gettext_test.html" "t/data/locale/de_DE/LC_MESSAGES/othertest.json" 8
