"commit" "degree" "betweenness" "closeness" "distance" "diameter" "network.size" "connected.rate" "cc.size" "transitivity"
"1" 3 0.0494505494505494 0.00549450549450549 7.56934383895093e-06 1.2 2 364 0.0137362637362637 5 0.789473684210526
"2" 4 0.0494505494505494 0.00549450549450549 7.56934383895093e-06 1.2 2 364 0.0137362637362637 5 0.789473684210526
"3" 5 0.0494505494505494 0.00549450549450549 7.56934383895093e-06 1.2 2 364 0.0137362637362637 5 0.789473684210526
"4" 6 0.0494505494505494 0.00549450549450549 7.56934383895093e-06 1.2 2 364 0.0137362637362637 5 0.789473684210526
"5" 7 0.0549450549450549 0.0164835164835165 7.56992491557713e-06 1.4 2 364 0.0164835164835165 6 0.652173913043478
"6" 8 0.0549450549450549 0.0164835164835165 7.56992491557713e-06 1.4 2 364 0.0164835164835165 6 0.652173913043478
"7" 9 0.0549450549450549 0.0164835164835165 7.56992491557713e-06 1.4 2 364 0.0164835164835165 6 0.652173913043478
"8" 10 0.0549450549450549 0.0164835164835165 7.56992491557713e-06 1.4 2 364 0.0164835164835165 6 0.652173913043478
"9" 11 0.0549450549450549 0.0164835164835165 7.56992491557713e-06 1.4 2 364 0.0164835164835165 6 0.652173913043478
"10" 12 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"11" 13 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"12" 14 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"13" 15 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"14" 16 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"15" 17 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"16" 18 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"17" 19 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"18" 20 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"19" 21 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"20" 22 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"21" 23 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"22" 24 0.10989010989011 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"23" 25 0.115384615384615 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"24" 26 0.120879120879121 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"25" 27 0.126373626373626 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"26" 28 0.126373626373626 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"27" 29 0.126373626373626 0.0934065934065934 7.57344928003875e-06 1.75555555555556 3 364 0.0274725274725275 10 0.692307692307692
"28" 30 0.142857142857143 0.107142857142857 7.57463711700019e-06 1.70909090909091 3 364 0.0302197802197802 11 0.6
"29" 31 0.159340659340659 0.200549450549451 7.57737933810678e-06 1.93589743589744 4 364 0.0357142857142857 13 0.56043956043956
"30" 32 0.159340659340659 0.200549450549451 7.57737933810678e-06 1.93589743589744 4 364 0.0357142857142857 13 0.56043956043956
"31" 33 0.159340659340659 0.200549450549451 7.57737933810678e-06 1.93589743589744 4 364 0.0357142857142857 13 0.56043956043956
"32" 34 0.192307692307692 0.381868131868132 7.58243984477346e-06 2.15833333333333 4 364 0.043956043956044 16 0.547826086956522
"33" 35 0.197802197802198 0.381868131868132 7.58243984477346e-06 2.15833333333333 4 364 0.043956043956044 16 0.547826086956522
"34" 36 0.230769230769231 0.351648351648352 7.58244360948418e-06 2.06666666666667 4 364 0.043956043956044 16 0.541353383458647
