file,commits
package.json, 617
README.md, 157
lib/Compilation.js, 139
lib/webpack.js, 123
lib/WebpackOptionsApply.js, 106
bin/convert-argv.js, 103
lib/Stats.js, 98
bin/webpack.js, 96
lib/Parser.js, 92
lib/NormalModule.js, 83
test/browsertest/lib/index.web.js, 70
lib/optimize/CommonsChunkPlugin.js, 68
lib/HotModuleReplacementPlugin.js, 67
lib/MainTemplate.js, 65
lib/buildDeps.js, 60
examples/code-splitting/README.md, 58
.travis.yml, 58
lib/WebpackOptionsDefaulter.js, 58
lib/Chunk.js, 56
examples/code-splitted-require.context/README.md, 55
examples/require.context/README.md, 54
lib/Compiler.js, 53
lib/NormalModuleFactory.js, 52
examples/loader/README.md, 52
examples/coffee-script/README.md, 50
examples/code-splitting-bundle-loader/README.md, 47
examples/commonjs/README.md, 47
lib/SourceMapDevToolPlugin.js, 47
examples/mixed/README.md, 45
lib/optimize/UglifyJsPlugin.js, 45
schemas/webpackOptionsSchema.json, 44
lib/JsonpMainTemplatePlugin.js, 41
examples/web-worker/README.md, 41
test/TestCases.test.js, 41
examples/require.resolve/README.md, 39
examples/code-splitted-require.context-amd/README.md, 39
test/statsCases/chunks/expected.txt, 39
lib/node/NodeSourcePlugin.js, 38
lib/writeSource.js, 38
lib/ContextModule.js, 36
test/browsertest/build.js, 33
bin/config-optimist.js, 32
lib/NodeStuffPlugin.js, 32
lib/dependencies/HarmonyExportImportedSpecifierDependency.js, 31
lib/DefinePlugin.js, 30
examples/i18n/README.md, 30
lib/parse.js, 30
lib/Module.js, 29
examples/named-chucks/README.md, 29
test/statsCases/preset-verbose/expected.txt, 29
test/Stats.test.js, 28
lib/optimize/DedupePlugin.js, 28
lib/UmdMainTemplatePlugin.js, 28
lib/HotModuleReplacement.runtime.js, 27
lib/performance/EmittedAssetSizeLimitPlugin.js, 27
lib/dependencies/AMDDefineDependency.js, 27
lib/dependencies/HarmonyImportSpecifierDependency.js, 26
lib/Template.js, 26
test/Validation.test.js, 25
test/ConfigTestCases.test.js, 25
test/statsCases/simple-more-info/expected.txt, 24
examples/build-common.js, 24
hot/only-dev-server.js, 23
lib/dependencies/CommonJsPlugin.js, 23
hot/dev-server.js, 23
lib/dependencies/AMDPlugin.js, 23
examples/labeled-modules/README.md, 23
lib/dependencies/RequireEnsureDependency.js, 23
examples/component/README.md, 22
test/statsCases/external/expected.txt, 22
