file,commits
package.json, 438
src/compiler.js, 224
src/directives/repeat.js, 220
dist/vue.js, 207
dist/vue.min.js, 206
src/directive.js, 203
src/compiler/compile.js, 203
component.json, 153
src/compiler/parser/index.js, 136
README.md, 135
test/unit/specs/compiler/compile_spec.js, 116
src/watcher.js, 104
src/directives/component.js, 101
src/compiler/codegen/index.js, 99
src/core/instance/render.js, 98
src/utils.js, 92
src/instance/init.js, 86
src/main.js, 84
dist/vue.common.js, 81
src/core/vdom/patch.js, 81
src/deprecations.js, 79
bower.json, 79
src/compiler/compile-props.js, 78
src/instance/scope.js, 77
src/directives/index.js, 76
src/core/vdom/create-component.js, 74
src/util/dom.js, 73
src/vue.js, 70
src/core/instance/lifecycle.js, 69
changes.md, 68
src/directives/for.js, 68
src/observer.js, 67
build/build.js, 67
src/directives/on.js, 66
src/directives/if.js, 65
src/config.js, 65
examples/todomvc/index.html, 65
src/runtime/instance/render.js, 64
src/platforms/web/runtime/modules/transition.js, 64
test/unit/specs/api.js, 62
src/api/global.js, 62
src/util/options.js, 62
src/util/lang.js, 61
test/unit/specs/directives.js, 61
src/observer/index.js, 61
test/unit/specs/misc_spec.js, 59
flow/compiler.js, 59
src/instance/compile.js, 58
src/binding.js, 58
test/unit/modules/compiler/codegen.spec.js, 58
gruntfile.js, 57
examples/todomvc/js/app.js, 57
src/parsers/expression.js, 57
TODO.md, 56
src/api/data.js, 56
test/unit/specs/parsers/expression_spec.js, 55
packages/vue-server-renderer/package.json, 55
src/seed.js, 55
packages/vue-template-compiler/package.json, 53
src/compiler/transclude.js, 52
flow/component.js, 51
src/directives/public/for.js, 51
test/unit/specs/directives/repeat_spec.js, 49
test/unit/features/transition/transition.spec.js, 48
src/filters/array-filters.js, 48
src/compiler/codegen.js, 47
src/index.js, 47
test/unit/specs/directives/model_spec.js, 47
src/api/lifecycle.js, 47
test/unit/specs/viewmodel.js, 46
src/util/component.js, 44
src/platforms/web/runtime/components/transition.js, 43
test/unit/specs/watcher_spec.js, 43
src/util/env.js, 43
test/unit/modules/compiler/parser.spec.js, 43
Gruntfile.js, 43
src/core/index.js, 42
test/unit/specs/directives/component_spec.js, 42
src/directives/model/select.js, 42
test/unit/specs/api/data_spec.js, 42
src/viewmodel.js, 42
test/unit/specs/directives/internal/prop_spec.js, 41
src/exp-parser.js, 40
src/transition/transition.js, 38
src/entries/web-runtime-with-compiler.js, 38
src/core/vdom/create-element.js, 38
src/compiler/parser/html-parser.js, 36
src/core/instance/state.js, 36
test/unit/specs/api/global_spec.js, 36
src/platforms/web/compiler/directives/model.js, 36
test/unit/specs/directives/public/for/for_spec.js, 35
src/shared/util.js, 35
src/directives/each.js, 35
src/core/vdom/helpers.js, 35
src/parsers/path.js, 35
src/server/render.js, 35
packages/vue-server-renderer/build.js, 35
src/core/config.js, 35
packages/vue-template-compiler/build.js, 35
