Number.of.files
0
0
165
0
126
17
1
1
0
0
2
2
0
22
1
18
3
4
1
31
2
1
2
5
4
1
12
5
1
3
2
2
2
4
2
1
1
3
2
3
2
13
2
4
1
2
2
4
2
3
2
1
1
1
2
2
2
1
1
0
0
2
1
1
1
1
0
1
1
0
1
2
1
1
2
2
2
2
0
2
2
1
3
2
2
2
1
2
2
2
1
2
2
1
4
2
1
2
4
2
2
2
0
0
1
1
1
1
1
5
2
1
4
1
2
1
2
2
3
5
5
2
2
3
1
2
1
1
4
13
2
5
4
4
2
3
2
2
2
2
1
2
1
9
1
3
2
1
4
4
3
2
2
1
4
1
2
2
2
1
2
3
2
2
2
1
2
6
2
2
0
0
2
2
0
5
3
2
1
1
2
1
1
1
12
16
0
0
0
0
0
0
0
0
1
6
1
2
4
3
1
1
2
5
8
2
5
38
50
3
2
0
0
6
8
1
3
1
1
2
2
1
3
20
2
2
1
2
2
5
2
5
2
8
1
1
2
0
0
1
7
2
3
2
3
1
2
2
3
2
2
2
2
2
2
0
0
27
2
1
2
2
2
27
2
1
4
3
2
4
1
4
4
2
3
1
8
1
1
2
1
3
1
1
1
4
8
1
9
3
0
0
2
9
3
6
1
2
4
19
1
6
1
2
2
1
1
2
4
3
1
2
4
1
1
1
2
1
1
8
2
1
5
1
2
1
1
2
1
11
1
1
3
3
2
2
1
2
2
1
3
1
3
2
2
1
1
2
0
1
1
3
2
39
3
5
2
6
3
1
2
2
2
2
2
3
1
7
8
1
1
3
1
1
2
3
43
14
1
17
4
3
1
2
2
3
2
2
1
1
2
3
1
1
2
1
1
2
1
4
2
2
2
3
2
1
2
2
1
2
1
37
1
1
3
4
1
1
1
1
2
1
1
2
2
1
1
1
1
4
1
4
2
2
0
0
2
3
2
3
0
0
2
1
2
3
7
4
2
1
2
3
0
0
2
17
16
3
2
2
2
3
2
2
2
2
2
4
2
2
4
1
2
4
2
2
3
2
5
2
3
2
61
1
2
2
54
2
3
0
0
2
2
35
2
1
1
2
2
4
4
2
2
1
1
1
2
2
5
3
0
0
2
2
3
2
1
2
1
2
2
4
2
3
2
4
4
76
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
3
2
2
3
3
3
5
1
3
2
4
3
2
2
2
2
1
1
1
2
2
1
1
2
2
1
2
1
2
1
2
1
1
1
3
3
2
2
3
3
2
2
2
2
6
6
0
0
1
1
2
2
12
12
1
4
4
1
3
3
1
1
3
3
1
1
1
1
1
1
4
4
3
0
0
2
45
1
1
1
1
0
2
1
2
1
1
1
1
1
1
1
1
1
1
5
3
3
2
2
2
2
2
2
2
2
1
1
3
1
1
1
2
2
3
3
2
2
2
2
2
2
2
2
1
1
1
1
7
1
1
1
2
2
4
4
1
1
1
1
1
1
3
80
2
2
8
1
3
2
2
2
3
2
2
2
2
2
2
2
1
1
1
1
3
3
2
2
4
4
1
1
8
8
2
2
3
3
2
2
2
2
2
2
3
3
3
3
2
2
2
2
2
2
2
2
1
1
3
101
7
2
3
1
2
3
103
4
2
3
2
3
1
1
1
4
1
2
0
0
2
2
2
2
2
1
2
1
2
2
1
2
1
3
2
2
2
1
3
3
0
0
2
2
161
2
1
2
2
2
5
2
3
0
0
1
2
5
1
4
1
1
1
1
2
2
16
2
1
1
3
6
3
1
1
1
1
1
2
2
1
1
1
1
1
1
1
1
1
1
1
1
1
9
2
1
2
2
2
17
2
2
2
8
7
3
1
1
0
2
7
10
2
1
1
1
1
1
61
1
1
2
5
5
2
1
4
1
1
2
1
0
7
3
1
0
7
1
1
1
1
2
1
3
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
1
1
0
1
3
1
4
1
1
1
0
7
3
1
1
1
1
1
2
1
1
0
2
1
1
1
2
2
1
0
1
1
3
2
1
2
0
0
4
5
1
1
1
1
1
1
0
1
3
3
3
2
2
1
7
1
2
1
1
0
3
2
1
1
1
2
2
4
1
2
2
2
1
0
14
5
1
1
1
5
1
1
1
1
1
1
2
1
1
1
27
1
4
3
1
1
1
3
1
7
1
9
16
1
2
2
0
1
1
1
13
2
8
3
1
1
3
3
3
2
2
1
5
1
1
1
2
1
1
0
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
3
2
2
2
31
1
9
1
24
1
1
1
4
1
0
1
2
1
0
1
1
0
1
1
1
1
1
1
1
1
1
1
1
0
1
5
1
6
1
1
1
