"commit" "degree" "betweenness" "closeness" "distance" "diameter" "network.size" "connected.rate" "cc.size" "transitivity"
"1" 3 0.0307692307692308 0 2.64382613287381e-05 1 1 195 0.0153846153846154 3 1
"2" 4 0.0307692307692308 0 2.64382613287381e-05 1 1 195 0.0153846153846154 3 1
"3" 5 0.0307692307692308 0 2.64382613287381e-05 1 1 195 0.0153846153846154 3 1
"4" 6 0.041025641025641 0 2.64396588464252e-05 1 1 195 0.0153846153846154 3 1
"5" 7 0.0512820512820513 0 2.64410563641124e-05 1 1 195 0.0153846153846154 3 1
"6" 8 0.0820512820512821 0.0102564102564103 2.64467189953754e-05 1.22222222222222 2 195 0.0153846153846154 3 0.75
"7" 9 0.0923076923076923 0.0102564102564103 2.64467189953754e-05 1.22222222222222 2 195 0.0153846153846154 3 0.75
"8" 10 0.0923076923076923 0.0102564102564103 2.64467189953754e-05 1.22222222222222 2 195 0.0153846153846154 3 0.75
"9" 11 0.102564102564103 0.0256410256410256 2.64524186632316e-05 1.38461538461538 2 195 0.0153846153846154 3 0.545454545454545
"10" 12 0.102564102564103 0.0256410256410256 2.64524186632316e-05 1.38461538461538 2 195 0.0153846153846154 3 0.545454545454545
"11" 13 0.102564102564103 0.0256410256410256 2.64524186632316e-05 1.38461538461538 2 195 0.0153846153846154 3 0.545454545454545
"12" 14 0.112820512820513 0.0461538461538462 2.64595974819138e-05 1.5 2 195 0.0153846153846154 3 0.4
"13" 15 0.112820512820513 0.0461538461538462 2.64595974819138e-05 1.5 2 195 0.0153846153846154 3 0.4
"14" 16 0.143589743589744 0.041025641025641 2.64596050296034e-05 1.44444444444444 2 195 0.0153846153846154 3 0.5
"15" 17 0.205128205128205 0.0205128205128205 2.64596352217951e-05 1.22222222222222 2 195 0.0153846153846154 3 0.891891891891892
"16" 18 0.205128205128205 0.0205128205128205 2.64596352217951e-05 1.22222222222222 2 195 0.0153846153846154 3 0.891891891891892
"17" 19 0.205128205128205 0.0205128205128205 2.64596352217951e-05 1.22222222222222 2 195 0.0153846153846154 3 0.891891891891892
"18" 20 0.205128205128205 0.0205128205128205 2.64596352217951e-05 1.22222222222222 2 195 0.0153846153846154 3 0.891891891891892
"19" 21 0.205128205128205 0.0205128205128205 2.64596352217951e-05 1.22222222222222 2 195 0.0153846153846154 3 0.891891891891892
"20" 22 0.235897435897436 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"21" 23 0.266666666666667 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"22" 24 0.276923076923077 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"23" 25 0.307692307692308 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"24" 26 0.307692307692308 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"25" 27 0.307692307692308 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"26" 28 0.338461538461538 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"27" 29 0.338461538461538 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"28" 30 0.369230769230769 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"29" 31 0.369230769230769 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"30" 32 0.369230769230769 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"31" 33 0.4 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"32" 34 0.4 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"33" 35 0.4 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"34" 36 0.4 0.0461538461538462 2.64683169452621e-05 1.375 3 195 0.0153846153846154 3 0.782608695652174
"35" 37 0.430769230769231 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"36" 38 0.430769230769231 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"37" 39 0.430769230769231 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"38" 40 0.461538461538462 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"39" 41 0.461538461538462 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"40" 42 0.461538461538462 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"41" 43 0.461538461538462 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"42" 44 0.461538461538462 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"43" 45 0.461538461538462 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"44" 46 0.461538461538462 0.0307692307692308 2.64683398277223e-05 1.25 2 195 0.0153846153846154 3 0.75
"45" 47 0.471794871794872 0.0256410256410256 2.64683474561105e-05 1.20833333333333 2 195 0.0153846153846154 3 0.796875
"46" 48 0.471794871794872 0.0256410256410256 2.64683474561105e-05 1.20833333333333 2 195 0.0153846153846154 3 0.796875
"47" 49 0.471794871794872 0.0256410256410256 2.64683474561105e-05 1.20833333333333 2 195 0.0153846153846154 3 0.796875
"48" 50 0.625641025641026 0.0102564102564103 2.6468370341483e-05 1.08333333333333 2 195 0.0153846153846154 3 0.910112359550562
"49" 51 0.625641025641026 0.0102564102564103 2.6468370341483e-05 1.08333333333333 2 195 0.0153846153846154 3 0.910112359550562
"50" 52 0.625641025641026 0.0102564102564103 2.6468370341483e-05 1.08333333333333 2 195 0.0153846153846154 3 0.910112359550562
"51" 53 0.625641025641026 0.0102564102564103 2.6468370341483e-05 1.08333333333333 2 195 0.0153846153846154 3 0.910112359550562
"52" 54 0.625641025641026 0.0102564102564103 2.6468370341483e-05 1.08333333333333 2 195 0.0153846153846154 3 0.910112359550562
"53" 55 0.625641025641026 0.0102564102564103 2.6468370341483e-05 1.08333333333333 2 195 0.0153846153846154 3 0.910112359550562
"54" 56 0.635897435897436 0.0102564102564103 2.64697678591702e-05 1.08 2 195 0.0153846153846154 3 0.910112359550562
"55" 57 0.666666666666667 0.0102564102564103 2.64697678591702e-05 1.08 2 195 0.0153846153846154 3 0.910112359550562
"56" 58 0.666666666666667 0.0102564102564103 2.64697678591702e-05 1.08 2 195 0.0153846153846154 3 0.910112359550562
"57" 59 0.676923076923077 0.0102564102564103 2.64697678591702e-05 1.08 2 195 0.0153846153846154 3 0.910112359550562
"58" 60 0.707692307692308 0.0717948717948718 2.64917436786889e-05 1.35 2 195 0.0153846153846154 3 0.807692307692308
"59" 61 0.707692307692308 0.0717948717948718 2.64917436786889e-05 1.35 2 195 0.0153846153846154 3 0.807692307692308
"60" 62 0.738461538461539 0.0717948717948718 2.6494560437136e-05 1.33333333333333 2 195 0.0153846153846154 3 0.813084112149533
"61" 63 0.738461538461539 0.0717948717948718 2.6494560437136e-05 1.33333333333333 2 195 0.0153846153846154 3 0.813084112149533
"62" 64 0.738461538461539 0.0717948717948718 2.6494560437136e-05 1.33333333333333 2 195 0.0153846153846154 3 0.813084112149533
"63" 65 0.769230769230769 0.107692307692308 2.65079033785513e-05 1.41176470588235 2 195 0.0153846153846154 3 0.76271186440678
"64" 66 0.779487179487179 0.169230769230769 2.65228156750688e-05 1.54098360655738 3 195 0.0153846153846154 3 0.725806451612903
"65" 67 0.779487179487179 0.169230769230769 2.65228156750688e-05 1.54098360655738 3 195 0.0153846153846154 3 0.725806451612903
"66" 68 0.779487179487179 0.169230769230769 2.65228156750688e-05 1.54098360655738 3 195 0.0153846153846154 3 0.725806451612903
"67" 69 0.78974358974359 0.179487179487179 2.65270590655718e-05 1.546875 3 195 0.0153846153846154 3 0.714285714285714
"68" 70 0.78974358974359 0.179487179487179 2.65270590655718e-05 1.546875 3 195 0.0153846153846154 3 0.714285714285714
"69" 71 0.78974358974359 0.179487179487179 2.65270590655718e-05 1.546875 3 195 0.0153846153846154 3 0.714285714285714
"70" 72 0.8 0.246153846153846 2.654359782906e-05 1.64 3 195 0.0153846153846154 3 0.676691729323308
"71" 73 0.81025641025641 0.246153846153846 2.654359782906e-05 1.64 3 195 0.0153846153846154 3 0.676691729323308
"72" 74 0.81025641025641 0.246153846153846 2.654359782906e-05 1.64 3 195 0.0153846153846154 3 0.676691729323308
"73" 75 0.81025641025641 0.246153846153846 2.654359782906e-05 1.64 3 195 0.0153846153846154 3 0.676691729323308
"74" 76 0.912820512820513 0.246153846153846 2.65577925113275e-05 1.56470588235294 3 195 0.0153846153846154 3 0.736196319018405
"75" 77 0.912820512820513 0.246153846153846 2.65577925113275e-05 1.56470588235294 3 195 0.0153846153846154 3 0.736196319018405
"76" 78 0.923076923076923 0.241025641025641 2.65578005549591e-05 1.55294117647059 3 195 0.0153846153846154 3 0.745454545454545
"77" 79 0.933333333333333 0.241025641025641 2.65578005549591e-05 1.55294117647059 3 195 0.0153846153846154 3 0.745454545454545
"78" 80 0.943589743589744 0.241025641025641 2.65578005549591e-05 1.55294117647059 3 195 0.0153846153846154 3 0.745454545454545
"79" 81 0.943589743589744 0.241025641025641 2.65578005549591e-05 1.55294117647059 3 195 0.0153846153846154 3 0.745454545454545
"80" 82 0.943589743589744 0.241025641025641 2.65578005549591e-05 1.55294117647059 3 195 0.0153846153846154 3 0.745454545454545
"81" 83 0.953846153846154 0.241025641025641 2.65578005549591e-05 1.55294117647059 3 195 0.0153846153846154 3 0.745454545454545
"82" 84 0.964102564102564 0.312820512820513 2.65759923874439e-05 1.62886597938144 3 195 0.0153846153846154 3 0.710982658959538
"83" 85 0.964102564102564 0.312820512820513 2.65759923874439e-05 1.62886597938144 3 195 0.0153846153846154 3 0.710982658959538
"84" 86 0.964102564102564 0.312820512820513 2.65759923874439e-05 1.62886597938144 3 195 0.0153846153846154 3 0.710982658959538
