"commit" "degree" "betweenness" "closeness" "distance" "diameter" "network.size" "connected.rate" "cc.size" "transitivity"
"1" 3 23.0963257199603 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"2" 4 23.0963257199603 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"3" 5 30.1866931479642 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"4" 6 30.2760675273088 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"5" 7 30.2760675273088 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"6" 8 30.2780536246276 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"7" 9 30.2780536246276 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"8" 10 30.2780536246276 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"9" 11 30.2800397219464 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"10" 12 30.2800397219464 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"11" 13 30.2800397219464 0 1.01378908627209e-06 1 1 1007 0.151936444885799 153 1
"12" 14 30.291956305859 0.148957298907647 1.01417114636138e-06 1.01273236567354 2 1007 0.152929493545184 154 0.999743777639987
"13" 15 30.291956305859 0.148957298907647 1.01417114636138e-06 1.01273236567354 2 1007 0.152929493545184 154 0.999743777639987
"14" 16 30.291956305859 0.148957298907647 1.01417114636138e-06 1.01273236567354 2 1007 0.152929493545184 154 0.999743777639987
"15" 17 30.3118172790467 0.148957298907647 1.01417114636138e-06 1.01273236567354 2 1007 0.152929493545184 154 0.999743777639987
"16" 18 30.3118172790467 0.148957298907647 1.01417114636138e-06 1.01273236567354 2 1007 0.152929493545184 154 0.999743777639987
"17" 19 30.317775571003 0.300893743793446 1.01455639160966e-06 1.0253875157101 3 1007 0.153922542204568 155 0.999571898312186
"18" 20 30.317775571003 0.300893743793446 1.01455639160966e-06 1.0253875157101 3 1007 0.153922542204568 155 0.999571898312186
"19" 21 30.317775571003 0.300893743793446 1.01455639160966e-06 1.0253875157101 3 1007 0.153922542204568 155 0.999571898312186
"20" 22 30.3197616683217 0.300893743793446 1.01455639160966e-06 1.0253875157101 3 1007 0.153922542204568 155 0.999571898312186
"21" 23 30.3316782522344 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"22" 24 30.3316782522344 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"23" 25 30.3376365441907 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"24" 26 30.3376365441907 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"25" 27 30.3376365441907 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"26" 28 30.3376365441907 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"27" 29 30.3376365441907 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"28" 30 30.3376365441907 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"29" 31 30.3495531281033 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"30" 32 30.3495531281033 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"31" 33 30.3495531281033 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"32" 34 30.3495531281033 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"33" 35 30.3495531281033 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"34" 36 30.3614697120159 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"35" 37 30.3614697120159 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"36" 38 30.3634558093347 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"37" 39 30.369414101291 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"38" 40 30.369414101291 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"39" 41 30.3714001986097 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"40" 42 30.3714001986097 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"41" 43 30.480635551142 0.299900695134062 1.01455639430633e-06 1.02530372852953 3 1007 0.153922542204568 155 0.999487689170774
"42" 44 30.4925521350546 0.605759682224429 1.0153365040428e-06 1.04981218357015 3 1007 0.155908639523337 157 0.999143034681489
"43" 45 30.4925521350546 0.605759682224429 1.0153365040428e-06 1.04981218357015 3 1007 0.155908639523337 157 0.999143034681489
"44" 46 30.4925521350546 0.605759682224429 1.0153365040428e-06 1.04981218357015 3 1007 0.155908639523337 157 0.999143034681489
"45" 47 30.5044687189672 0.602780536246276 1.01533651217087e-06 1.04956720561816 3 1007 0.155908639523337 157 0.998892385620469
"46" 48 30.5044687189672 0.602780536246276 1.01533651217087e-06 1.04956720561816 3 1007 0.155908639523337 157 0.998892385620469
