Number.of.files
9
1
0
1
1
1
4
1
1
1
5
1
1
2
1
1
3
1
3
1
1
1
1
1
1
1
1
1
1
3
2
2
1
2
1
2
3
1
1
2
2
1
1
1
1
1
1
2
1
1
1
2
1
1
1
1
1
3
1
1
2
1
1
10
1
0
1
1
1
1
2
1
1
1
2
1
1
1
1
4
1
1
1
2
1
1
1
1
1
2
1
1
2
1
1
1
2
2
1
5
1
2
1
1
1
2
1
1
1
4
3
1
1
1
1
3
2
9
4
7
8
1
3
4
4
1
1
1
1
1
3
1
1
1
2
1
1
1
1
1
1
1
2
1
2
1
6
1
6
2
1
1
7
5
2
6
8
2
3
2
1
3
2
3
2
1
1
2
1
1
1
2
1
1
1
1
1
1
1
5
1
1
1
1
1
1
1
1
2
1
1
3
3
3
1
2
2
1
1
1
1
1
2
2
2
9
1
5
7
3
1
1
1
1
4
2
2
1
1
3
1
1
1
1
1
4
1
2
1
1
2
2
6
2
1
2
1
2
1
1
4
4
1
1
1
2
1
1
1
2
2
0
1
1
2
18
1
0
1
3
1
1
3
1
1
1
2
2
1
3
5
1
0
0
0
1
2
2
1
1
15
1
1
2
1
0
1
1
1
6
1
1
1
1
1
1
1
2
1
1
2
3
3
1
1
1
1
1
1
1
2
1
1
4
2
6
2
2
1
1
1
1
1
1
1
1
3
1
1
2
1
1
1
1
1
2
1
2
5
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
2
1
1
1
1
1
1
1
3
1
1
1
3
1
1
7
0
5
1
2
1
2
1
2
1
2
2
7
1
3
1
1
1
1
1
1
3
1
1
2
1
1
1
1
1
1
1
1
0
1
1
1
5
1
1
1
5
5
1
1
1
5
1
1
1
1
2
1
1
1
1
1
1
1
1
5
1
1
1
2
1
1
1
1
1
1
3
4
1
3
1
5
1
1
1
1
1
4
2
1
1
1
1
2
1
1
1
1
2
1
1
1
2
2
1
1
1
0
1
1
1
1
1
4
1
1
2
1
1
1
1
2
3
2
1
1
1
6
2
2
2
5
1
1
1
1
