Number.of.files
0
132
1
1
1
1
1
1
1
1
3
2
1
2
1
9
1
1
3
3
1
1
2
1
1
2
1
1
1
1
3
1
2
2
1
2
3
3
1
4
3
0
0
6
5
2
1
1
4
1
1
2
3
4
1
1
1
1
2
1
8
1
1
1
1
7
2
1
1
2
3
1
1
1
1
1
1
12
5
1
5
4
1
5
1
1
5
5
2
1
1
1
14
1
1
1
20
1
2
1
3
1
1
1
2
1
18
3
2
2
1
2
4
12
0
7
2
17
1
4
8
1
4
2
3
15
1
3
14
1
15
14
2
4
10
1
1
1
1
0
18
1
1
1
1
1
2
2
4
1
8
4
2
2
4
8
7
1
1
1
2
1
1
1
4
23
1
1
1
1
2
1
1
1
1
1
1
1
14
1
1
1
1
1
2
3
7
1
1
8
0
1
2
1
1
1
1
1
1
2
6
1
1
1
1
1
10
1
2
1
1
0
0
1
1
1
30
2
1
1
1
11
2
2
1
1
1
1
1
1
4
1
3
4
1
1
1
2
1
1
1
1
3
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
3
3
1
5
1
21
1
2
1
1
1
1
2
6
1
4
1
2
1
1
1
1
1
1
10
6
5
2
6
4
1
1
1
1
4
1
1
3
1
1
4
1
1
2
1
1
1
1
2
1
1
1
1
7
7
1
6
1
2
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
12
1
26
2
1
1
2
1
1
1
3
2
1
1
1
1
2
1
1
9
1
1
2
1
1
2
1
1
1
2
1
5
4
1
1
1
1
1
1
3
1
5
1
1
1
1
1
1
1
1
1
1
1
3
2
3
1
1
1
1
1
1
18
5
3
1
3
1
1
1
1
2
1
1
1
1
5
4
2
1
1
2
3
1
1
6
1
1
1
11
1
4
1
1
2
1
2
1
1
1
1
2
1
1
1
1
2
1
1
1
1
1
1
1
3
1
1
1
2
1
6
0
1
1
1
10
1
1
1
1
2
1
2
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
4
1
1
1
1
1
1
1
8
1
3
2
1
1
1
1
1
1
1
11
1
1
1
1
1
1
1
1
1
3
1
2
2
1
3
3
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
2
2
2
1
1
1
2
7
3
1
4
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
25
1
3
1
2
1
36
20
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
13
2
1
2
1
1
2
1
2
2
1
1
1
1
1
1
13
3
2
1
1
1
2
3
1
1
0
0
1
1
1
1
1
2
2
1
1
1
1
1
2
2
2
1
1
1
1
1
1
1
1
1
1
1
3
1
1
1
1
1
1
4
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
2
3
1
1
1
1
1
1
1
1
1
1
3
1
3
1
1
1
1
1
1
1
1
0
1
1
1
1
2
1
4
3
3
1
1
1
2
1
3
2
10
1
1
4
1
1
2
1
1
1
1
1
2
1
1
1
0
1
1
1
6
3
1
1
1
1
1
1
1
1
1
2
3
2
2
1
3
1
3
4
1
1
2
3
2
1
8
27
1
7
1
1
1
1
1
1
3
2
1
1
2
1
5
1
1
2
3
1
4
2
1
1
1
1
1
4
1
3
1
0
0
3
2
1
1
0
1
2
1
1
1
1
1
1
8
6
1
1
1
3
2
2
4
0
1
16
2
4
1
6
1
1
1
2
2
3
1
14
1
1
1
1
3
3
2
1
1
1
1
1
1
1
3
1
2
1
1
1
2
1
7
1
3
1
1
1
1
1
1
1
3
1
1
5
10
1
1
1
2
2
1
8
1
1
3
1
1
2
1
4
1
4
8
5
1
1
1
1
1
1
1
6
5
1
1
1
1
1
12
1
4
4
1
6
1
1
1
1
1
1
2
1
2
1
3
1
1
3
0
1
2
1
2
7
11
2
1
1
1
2
1
1
6
4
1
1
1
1
6
5
1
1
5
1
1
1
1
1
1
1
1
2
1
1
1
1
12
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
16
13
2
1
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
5
1
1
12
11
10
2
1
1
1
1
1
1
1
15
2
3
1
1
2
1
1
6
2
5
1
1
5
8
1
1
1
3
1
6
2
2
1
1
1
1
2
1
4
1
7
2
1
1
1
3
6
11
7
4
1
1
1
1
1
10
2
9
1
4
1
3
0
0
1
2
4
13
3
1
3
2
1
4
1
1
1
4
1
1
2
40
1
11
1
1
1
16
1
8
9
1
1
1
4
1
2
1
1
1
15
1
0
1
1
1
2
1
1
1
2
1
3
1
1
1
1
1
1
2
1
1
1
1
1
1
1
0
2
1
0
1
1
2
1
1
1
2
1
1
1
1
5
2
1
1
1
4
1
4
4
1
1
1
3
1
1
1
1
2
1
1
1
1
1
3
2
1
2
5
1
1
1
1
2
1
1
1
2
1
1
1
1
5
1
1
2
11
1
4
1
5
2
1
1
1
2
1
1
1
2
2
3
1
2
10
0
2
10
1
2
1
1
1
2
1
5
2
2
1
1
1
1
1
1
1
1
2
1
10
1
1
1
1
1
1
1
3
1
2
2
1
1
1
1
1
1
3
1
2
3
3
1
1
1
4
1
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
1
1
6
3
1
1
1
1
1
4
1
2
8
3
4
1
1
1
2
1
1
1
1
2
2
23
1
2
1
