Number.of.files
7
8
0
8
6
2
1
11
4
2
1
0
1
1
2
2
2
1
6
12
2
0
7
0
11
13
8
4
1
1
7
3
8
1
3
6
3
9
0
4
15
1
0
6
1
1
2
3
1
4
11
13
7
2
1
5
4
1
1
11
2
1
20
1
1
3
1
1
1
2
2
1
1
1
1
9
1
8
1
1
1
1
1
1
1
12
1
1
1
1
9
4
5
4
1
3
1
1
4
1
1
1
1
2
1
1
1
3
1
1
8
0
1
0
2
2
1
1
2
1
5
2
1
4
1
1
5
2
3
1
3
1
3
1
3
2
2
1
3
5
2
4
5
8
2
16
6
4
0
5
0
15
3
1
5
5
2
0
3
5
5
1
1
2
4
2
2
2
2
4
2
9
1
2
2
4
8
1
4
2
7
1
0
1
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
3
1
1
1
3
3
1
1
1
2
0
19
6
4
2
1
0
1
1
0
0
1
1
1
2
1
1
1
2
1
1
1
1
1
2
2
1
2
11
0
1
1
1
2
1
1
1
1
1
1
7
2
2
1
2
4
3
1
1
1
1
2
1
3
1
1
3
0
1
1
1
2
0
1
1
4
1
1
1
1
1
1
1
1
1
1
2
1
1
1
1
0
9
1
1
2
1
1
9
1
1
1
1
0
2
1
1
1
1
1
1
1
2
1
0
1
1
1
2
1
1
2
2
3
1
2
1
1
1
1
1
0
1
1
1
1
1
1
2
1
1
1
1
3
1
1
1
1
1
1
1
1
1
2
1
0
2
0
1
0
2
1
1
0
1
2
0
1
2
1
2
1
1
1
1
1
3
1
1
1
0
1
1
1
1
1
2
0
2
0
1
1
1
2
1
2
2
2
0
0
1
1
0
1
1
0
2
0
1
0
3
3
0
2
2
1
2
0
2
2
0
2
1
1
0
1
1
1
5
0
1
1
0
1
0
2
1
1
0
2
0
1
1
1
0
3
0
1
0
0
1
0
1
1
1
1
0
1
1
1
0
0
2
1
2
1
1
1
0
1
1
1
3
3
1
1
1
1
1
2
1
1
1
1
1
2
1
0
1
0
1
1
1
1
0
1
1
1
1
1
0
1
0
1
0
1
0
1
1
1
1
1
1
1
1
1
1
1
1
0
1
0
1
1
1
0
0
1
1
1
1
0
1
0
1
1
1
1
1
1
1
0
1
1
1
1
1
1
1
0
0
1
1
1
1
1
1
0
0
1
0
1
1
0
1
1
0
2
1
1
1
2
1
2
1
1
3
1
1
0
3
1
2
1
1
1
0
1
1
0
0
1
1
1
1
1
1
0
1
1
1
0
2
0
2
1
1
1
1
0
1
1
1
1
0
0
1
1
0
1
1
0
1
1
1
0
1
1
1
1
2
1
1
1
0
0
1
1
0
1
2
1
0
1
0
1
1
1
1
2
1
2
0
1
1
0
1
1
1
1
1
1
0
0
0
1
1
1
1
1
1
3
1
1
1
0
1
1
2
1
1
1
1
2
1
1
1
1
1
1
1
0
1
1
1
1
1
0
1
1
0
1
1
1
1
0
1
2
0
2
2
3
1
1
2
0
1
1
1
1
1
0
2
2
2
0
0
1
0
1
1
1
0
