file,commits
beehive.go, 68
README.md, 46
modules/modules.go, 42
modules/ircbee/ircbee.go, 29
modules/webbee/webbee.go, 28
bees/bees.go, 25
bees/twitterbee/twitterbee.go, 22
bees/ircbee/ircbee.go, 21
bees/efabee/efabee.go, 20
bees/huebee/huebee.go, 20
bees/factories.go, 19
modules/chains.go, 18
bees/rssbee/rssbee.go, 18
bees/ircbee/ircbeefactory.go, 18
bees/htmlextractbee/htmlextractbee.go, 18
bees/efabee/efabeefactory.go, 18
bees/twitterbee/twitterbeefactory.go, 17
bees/spaceapibee/spaceapibee.go, 16
bees/webbee/webbee.go, 16
modules/rssbee/rssbee.go, 16
bees/tumblrbee/tumblrbee.go, 16
bees/notificationbee/notificationbee.go, 16
bees/transmissionbee/transmissionbee.go, 16
bees/jenkinsbee/jenkinsbee.go, 16
bees/transmissionbee/transmissionbeefactory.go, 16
bees/rssbee/rssbeefactory.go, 15
bees/execbee/execbee.go, 15
bees/tumblrbee/tumblrbeefactory.go, 15
bees/telegrambee/telegrambee.go, 15
bees/timebee/timebeefactory.go, 15
bees/jabberbee/jabberbee.go, 15
bees/nagiosbee/nagiosbee.go, 15
bees/notificationbee/notificationbeefactory.go, 15
bees/jenkinsbee/jenkinsbeefactory.go, 14
bees/htmlextractbee/htmlextractbeefactory.go, 14
bees/webbee/webbeefactory.go, 14
bees/serialbee/serialbee.go, 14
bees/spaceapibee/spaceapibeefactory.go, 14
bees/cronbee/cronbeefactory.go, 14
bees/slackbee/slackbee.go, 14
bees/anelpowerctrlbee/anelpowerctrlbee.go, 14
bees/timebee/timebee.go, 13
bees/cronbee/cronbee.go, 13
bees/nagiosbee/nagiosbeefactory.go, 13
modules/hellobee/hellobee.go, 13
bees/anelpowerctrlbee/anelpowerctrlbeefactory.go, 13
bees/jabberbee/jabberbeefactory.go, 13
bees/chains.go, 12
bees/execbee/execbeefactory.go, 12
api/api.go, 12
bees/serialbee/serialbeefactory.go, 12
bees/placeholders.go, 12
bees/emailbee/emailbee.go, 12
bees/huebee/huebeefactory.go, 11
modules/jabberbee/jabberbee.go, 11
bees/telegrambee/telegrambeefactory.go, 11
bees/emailbee/emailbeefactory.go, 11
bees/slackbee/slackbeefactory.go, 10
bees/hellobee/hellobee.go, 10
modules/webbee/webbeefactory.go, 10
modules/ircbee/ircbeefactory.go, 9
bees/hellobee/hellobeefactory.go, 9
modules/nagiosbee/nagiosbee.go, 9
bees/cronbee/cron/crontime.go, 8
modules/timebee/timebeefactory.go, 8
bees/descriptors.go, 8
modules/cronbee/cron/crontime.go, 7
.gitignore, 7
modules/serialbee/serialbee.go, 7
modules/timebee/timebee.go, 7
bees/actions.go, 7
modules/jabberbee/jabberbeefactory.go, 7
filters/startswith/startswithfilter.go, 6
recipes/irc_timer.conf, 6
filters/filters.go, 6
modules/jenkinsbee/jenkinsbeefactory.go, 6
modules/rssbee/rssbeefactory.go, 6
modules/nagiosbee/nagiosbeefactory.go, 6
.travis.yml, 6
bees/options.go, 6
bees/cronbee/cron/crontime_test.go, 6
modules/anelpowerctrlbee/anelpowerctrlbeefactory.go, 6
modules/factories.go, 6
modules/anelpowerctrlbee/anelpowerctrlbee.go, 6
filters/contains/containsfilter.go, 6
filters/template/templatefilter.go, 6
modules/jenkinsbee/jenkinsbee.go, 5
modules/cronbee/cronbee.go, 5
api/resources/hives/hives_response.go, 5
bees/cronbee/cron/cronparser.go, 5
modules/twitterbee/twitterbee.go, 5
app/app.go, 5
modules/hellobee/hellobeefactory.go, 5
modules/serialbee/serialbeefactory.go, 5
bees/events.go, 5
modules/spaceapibee/spaceapibee.go, 5
modules/descriptors.go, 5
recipes/jabber_irc_gate.conf, 4
recipes/irc_jabber_gate.conf, 4
modules/notificationbee/notificationbee.go, 4
recipes/parrot.conf, 4
modules/spaceapibee/spaceapibeefactory.go, 4
recipes/irc_cuckoo_clock.conf, 4
api/resources/bees/bees_put.go, 4
bees/filters.go, 4
recipes/case_insensitive_filter.conf, 4
modules/notificationbee/notificationbeefactory.go, 4
modules/cronbee/cronbeefactory.go, 4
admin/coverage.sh, 4
config, 4
bees/cronbee/cron/cronparser_test.go, 4
api/resources/bees/bees_response.go, 4
modules/twitterbee/twitterbeefactory.go, 3
modules/web/web.go, 3
api/resources/bees/bees.go, 3
recipes/irc_inverse_highlight.conf, 3
recipes/irc_htmlextract.conf, 3
api/context/context.go, 3
recipes/filter_chain.conf, 3
recipes/irchighlight.conf, 3
api/resources/hives/hives_get.go, 3
recipes/irc_parrot.conf, 3
api/resources/bees/bees_get.go, 3
api/resources/chains/chains_post.go, 3
recipes/irc_efabee.conf, 3
modules/cronbee/cron/cronparser.go, 3
docker/Dockerfile, 3
filters/endswith/endswithfilter.go, 3
api/hives.go, 3
api/resources/chains/chains_get.go, 2
hives.go, 2
modules/htmlextractbee/htmlextractbee.go, 2
api/resources/bees/bees_post.go, 2
recipes/irc_jenkins_bridge.conf, 2
recipes/irc_forwarder.conf, 2
filters/booleanfilter/booleanfilter.go, 2
.gitmodules, 2
bees/simplepushbee/simplepushbee.go, 2
recipes/irc_highlight.conf, 2
filters/startswith/startswithfilter_test.go, 2
filters/endswith/endswithfilter_test.go, 2
api/resources/actions/actions_response.go, 2
recipes/irc_to_twitter.conf, 2
filters/equals/equalsfilter.go, 2
modules/efabee/efabeefactory.go, 2
recipes/anel_control.conf, 2
templatehelper/templatehelper.go, 2
recipes/irc_minibot.conf, 2
recipes/transmission_telegram.conf, 2
modules/htmlextractbee/htmlextractbeefactory.go, 2
api/resources/actions/actions_post.go, 2
api/resources/chains/chains_response.go, 2
docker/README.md, 2
api/resources/hives/hives.go, 2
recipes/spaceapi-status-in-irc.conf, 2
recipes/jabberircgate.conf, 2
filters/boolean/booleanfilter.go, 2
recipes/ircjabbergate.conf, 2
filters/contains/containsfilter_test.go, 2
config/js/router.js, 1
config/js/libs/handlebars-v1.3.0.js, 1
modules/efabee/efabee.go, 1
config/js/application.js, 1
config/index.html, 1
assets/logo.svg, 1
config/js/libs/jquery-1.11.1.min.js, 1
recipes/irc_email.conf, 1
bees/ircbee/irctools/irctools.go, 1
recipes/telegram_echo.conf, 1
recipes/slack_echo.conf, 1
admin/beehive.service, 1
