file,commits
redash/models.py, 297
redash/controllers.py, 156
redash/settings.py, 152
rd_ui/app/scripts/controllers/query_view.js, 128
rd_ui/app/index.html, 117
rd_ui/app/views/query.html, 116
rd_ui/app/styles/redash.css, 102
rd_ui/app/scripts/services/resources.js, 97
rd_ui/app/scripts/app.js, 90
redash/__init__.py, 87
README.md, 86
rd_ui/app/scripts/directives.js, 85
requirements.txt, 81
rd_ui/app/scripts/controllers.js, 79
rd_ui/app/views/dashboard.html, 78
manage.py, 76
rd_ui/bower.json, 71
redash/tasks.py, 70
circle.yml, 64
rd_ui/app/scripts/controllers/dashboard.js, 58
tests/test_models.py, 57
tests/factories.py, 55
redash/authentication.py, 54
rd_ui/app/views/queryfiddle.html, 53
rd_ui/app/scripts/visualizations/base.js, 52
rd_ui/app/scripts/directives/directives.js, 52
rd_ui/app/scripts/visualizations/chart.js, 51
tests/test_controllers.py, 50
rd_ui/app/scripts/services.js, 50
rd_ui/app/scripts/directives/query_directives.js, 49
docs/setup.rst, 49
redash/data/manager.py, 48
rd_ui/app/scripts/controllers/controllers.js, 45
rd_ui/app/views/queryview.html, 44
redash/handlers/queries.py, 44
rd_service/server.py, 41
Makefile, 41
rd_ui/app/scripts/ng-highchart.js, 41
rd_service/data/worker.py, 36
redash/handlers/dashboards.py, 36
rd_ui/app/scripts/directives/plotly.js, 36
rd_ui/app/scripts/services/services.js, 36
.gitignore, 35
redash/query_runner/python.py, 35
redash/query_runner/__init__.py, 35
redash/handlers/embed.py, 33
tests/__init__.py, 33
rd_ui/app/scripts/query_fiddle/renderers.js, 33
rd_ui/app/scripts/ng_highchart.js, 33
setup/ubuntu/bootstrap.sh, 33
rd_ui/app/scripts/controllers/query_source.js, 32
redash/query_runner/big_query.py, 32
index.html, 32
Dockerfile, 32
redash/handlers/query_results.py, 31
rd_ui/app/scripts/controllers/query_edit.js, 30
redash/query_runner/mongodb.py, 29
rd_ui/app/views/visualizations/chart_editor.html, 29
redash/data/worker.py, 28
redash/query_runner/elasticsearch.py, 27
rd_ui/app/scripts/filters.js, 27
redash/query_runner/cass.py, 27
redash/query_runner/mysql.py, 26
rd_ui/app/scripts/directives/dashboard_directives.js, 26
rd_ui/app/app_layout.html, 26
rd_service/data/manager.py, 26
redash/handlers/data_sources.py, 26
_layouts/default.html, 25
tests/test_authentication.py, 25
rd_ui/app/views/alerts/edit.html, 24
redash/handlers/static.py, 24
redash/query_runner/google_spreadsheets.py, 24
docs/datasources.rst, 24
redash/tasks/queries.py, 23
redash/query_runner/pg.py, 23
frontend/package.json, 22
redash/handlers/base.py, 22
redash/cli/users.py, 22
redash/handlers/authentication.py, 21
rd_ui/app/scripts/visualizations/table.js, 21
redash/query_runner/mssql.py, 21
redash/handlers/alerts.py, 21
redash/cli/data_sources.py, 21
requirements_all_ds.txt, 21
redash/handlers/widgets.py, 21
frontend/app/index.js, 20
docs/settings.rst, 20
redash/import_export.py, 20
rd_ui/app/scripts/visualizations/map.js, 20
redash/admin.py, 20
rd_ui/app/scripts/controllers/alerts.js, 19
rd_service/data/models.py, 19
redash/query_runner/presto.py, 19
rd_ui/app/scripts/controllers/users.js, 19
rd_ui/app/vendor_scripts.html, 19
rd_ui/app/login.html, 19
rd_ui/app/scripts/visualizations/cohort.js, 19
redash/handlers/users.py, 18
redash/worker.py, 18
setup/amazon_linux/bootstrap.sh, 18
rd_ui/app/scripts/visualizations/markercluster.js, 17
redash/query_runner/dynamodb_sql.py, 17
rd_ui/app/views/users/show.html, 17
redash/query_runner/hive_ds.py, 17
tests/test_handlers.py, 17
rd_ui/app/views/new_widget_form.html, 17
setup/bootstrap.sh, 17
vagrant/Vagrantfile, 16
redash/query_runner/vertica.py, 16
rd_service/data/query_runner.py, 16
rd_ui/app/views/visualizations/edit_visualization.html, 16
rd_ui/Gruntfile.js, 16
redash/wsgi.py, 16
redash/permissions.py, 15
bower.json, 15
redash/utils.py, 15
redash/handlers/groups.py, 15
redash/query_runner/impala_ds.py, 15
rd_ui/app/scripts/services/dashboards.js, 15
rd_ui/package.json, 14
redash/handlers/__init__.py, 14
rd_ui/app/views/edit_visualization.html, 14
rd_ui/app/views/index.html, 14
redash/settings_example.py, 14
redash/handlers/api.py, 14
tests/test_import.py, 14
rd_ui/app/views/admin_status.html, 13
_posts/2015-02-18-setup.md, 13
rd_ui/app/views/visualization-embed.html, 13
docs/dev/vagrant.rst, 13
CHANGELOG.md, 13
tests/controllers.py, 12
redash/authentication/__init__.py, 12
tests/handlers/__init__.py, 12
client/app/pages/dashboards/dashboard.js, 12
rd_ui/app/embed.html, 12
rd_ui/app/views/visualizations/filters.html, 12
redash/authentication/google_oauth.py, 12
rd_ui/app/scripts/visualizations/boxplot.js, 12
rd_ui/app/scripts/controllers/admin_controllers.js, 12
docker-compose-example.yml, 12
client/app/index.js, 12
bin/upload_version.py, 12
rd_ui/app/views/users/new.html, 11
rd_service/settings_example.py, 11
frontend/app/visualizations/index.js, 11
frontend/app/components/index.js, 11
setup/ubuntu_docker/bootstrap.sh, 11
docs/usage/maintenance.rst, 11
redash/query_runner/influx_db.py, 11
migrations/0023_add_notification_destination.py, 11
rd_ui/app/views/app_header.html, 11
redash/data/query_runner_pg.py, 11
tests/handlers/test_data_sources.py, 11
redash/cli/groups.py, 10
rd_service/cli.py, 10
_posts/2015-02-19-1-managing-datasources.md, 10
frontend/app/visualizations/chart/index.js, 10
rd_service/data/tables.sql, 10
rd_service/data/query_runner_mysql.py, 10
redash/query_runner/oracle.py, 10
redash/data/query_runner_bigquery.py, 10
rd_ui/app/scripts/ng_smart_table.js, 10
frontend/app/pages/index.js, 10
redash/query_runner/treasuredata.py, 10
redash/query_runner/graphite.py, 10
redash/query_runner/sqlite.py, 10
client/app/pages/dashboards/dashboard.html, 10
tests/test_refresh_queries.py, 10
redash/cli/database.py, 10
redash/destinations/slack.py, 10
rd_ui/app/views/visualizations/map_editor.html, 10
tests/handlers/test_queries.py, 10
docs/upgrade.rst, 10
rd_ui/app/scripts/embed.js, 10
_includes/intro.md, 10
docs/index.rst, 10
redash/tasks/general.py, 9
rd_ui/app/scripts/controllers/data_sources.js, 9
redash/utils/__init__.py, 9
redash/query_runner/url.py, 9
tests/models/test_queries.py, 9
redash/handlers/destinations.py, 9
frontend/app/visualizations/chart/plotly.js, 9
tests/handlers/test_alerts.py, 9
tests/handlers/test_query_results.py, 9
redash/destinations/email.py, 9
rd_ui/gulpfile.js, 9
static/css/style.css, 9
rd_ui/app/views/directives/settings_screen.html, 9
tests/handlers/test_embed.py, 9
rd_ui/app/views/groups/show.html, 9
rd_ui/app/views/data_sources/edit.html, 9
rd_ui/app/views/visualizations/chart.html, 9
rd_ui/app/scripts/services/notifications.js, 9
frontend/app/services/index.js, 8
frontend/webpack.config.js, 8
redash/authentication/saml_auth.py, 8
redash/tasks/alerts.py, 8
migrations/create_visualizations.py, 8
redash/authentication/org_resolving.py, 8
bin/release_manager.py, 8
redash/handlers/events.py, 8
docker-compose-example.yaml, 8
rd_ui/app/views/groups/show_data_sources.html, 8
frontend/app/pages/home/index.js, 8
redash/api.py, 8
redash/query_runner/jql.py, 8
redash/handlers/permissions.py, 8
redash/metrics/database.py, 8
_config.yml, 8
redash/query_runner/script.py, 8
Procfile.heroku, 8
tests/handlers/test_dashboards.py, 8
client/app/services/query-result.js, 7
frontend/app/index.html, 7
rd_service/requirements.txt, 7
docs/misc/backup_restore.rst, 7
redash/query_runner/clickhouse.py, 7
package.json, 7
rd_ui/app/scripts/visualizations/counter.js, 7
client/app/components/app-header/app-header.html, 7
redash/handlers/visualizations.py, 7
_posts/2015-02-17-bigquery.md, 7
client/package.json, 7
rd_ui/app/views/queries.html, 7
rd_ui/app/scripts/visualizations/pivot.js, 7
redash/data/query_runner_mongodb.py, 7
docs/misc/letsencrypt.rst, 7
webpack.config.js, 7
redash/templates/footer.html, 7
tests/tasks/test_queries.py, 7
redash/data/query_runner_mysql.py, 7
rd_ui/app/scripts/directives/data_source_directives.js, 6
frontend/app/components/app-header/index.js, 6
frontend/app/visualizations/chart/chart-editor.html, 6
frontend/app/pages/dashboards/dashboard.js, 6
setup/packer.json, 6
tests/test_job.py, 6
redash/destinations/__init__.py, 6
_posts/2015-02-19-9-vagrant.md, 6
redash/events.py, 6
tests/handlers/test_users.py, 6
redash/destinations/hipchat.py, 6
rd_ui/app/public.html, 6
rd_ui/app/views/add_visualization.html, 6
rd_service/migrate.py, 6
bin/run, 6
migrations/0017_add_organization.py, 6
redash/templates/invite.html, 6
pricing.html, 6
tests/test_cli.py, 6
rd_ui/test/karma.conf.js, 6
tests/handlers/test_authentication.py, 6
rd_ui/app/views/groups/list.html, 6
rd_ui/app/views/alerts/usersubscribers.html, 6
.dockerignore, 6
redash/cli/organization.py, 6
rd_ui/app/styles/login.css, 6
rd_ui/app/views/users/list.html, 6
client/app/assets/css/redash.css, 6
redash/data/query_runner.py, 6
migrations/permissions_migration.py, 6
migrations/create_data_sources.py, 6
redash/query_runner/google_analytics.py, 6
redash/metrics/request.py, 6
client/app/pages/queries/source-view.js, 6
rd_ui/app/views/data_sources/form.html, 6
redash/data/__init__.py, 6
rd_ui/app/views/directives/dynamic_form.html, 6
redash/handlers/query_snippets.py, 6
frontend/app/pages/dashboards/dashboard.html, 6
redash/utils/configuration.py, 6
client/app/pages/queries/query.html, 6
tests/tasks/test_refresh_queries.py, 6
tests/models.py, 6
redash/monitor.py, 6
rd_ui/app/views/visualizations/markercluster_editor.html, 6
redash/serializers.py, 5
