file,commits
tools/build/MOAR_REVISION, 404
src/vm/js/QAST/Compiler.nqp, 364
src/vm/jvm/runtime/org/perl6/nqp/runtime/Ops.java, 359
src/NQP/Actions.pm, 357
src/vm/jvm/QAST/Compiler.nqp, 306
src/vm/js/nqp-runtime/core.js, 246
src/QRegex/Cursor.nqp, 245
src/NQP/Grammar.pm, 238
src/ops/nqp.ops, 238
src/stage0/NQP-s0.pir, 231
src/vm/moar/QAST/QASTOperationsMAST.nqp, 230
src/stage0/HLL-s0.pir, 229
src/stage0/P6Regex-s0.pir, 197
src/QRegex/P6Regex/Actions.nqp, 189
src/QAST/Operations.nqp, 188
src/HLL/Compiler.pm, 188
src/QAST/Compiler.nqp, 185
src/vm/js/Compiler.nqp, 184
src/vm/js/nqp-runtime/runtime.js, 173
src/vm/js/Operations.nqp, 172
build/Makefile.in, 171
src/vm/js/nqp-runtime/reprs.js, 163
tools/build/Makefile.in, 160
docs/ops.markdown, 148
src/QRegex/NFA.nqp, 118
src/QRegex/P6Regex/Grammar.nqp, 117
src/stage0/NQPCORE.setting-s0.pir, 116
src/stage0/NQPMO-s0.pir, 110
src/6model/serialization.c, 107
src/6model/reprs/P6opaque.c, 106
src/vm/js/nqp-runtime/deserialization.js, 101
src/Regex/P6Regex/Actions.pm, 96
src/vm/js/bin/run_tests, 96
src/vm/moar/QAST/QASTCompilerMAST.nqp, 95
src/vm/parrot/QAST/Operations.nqp, 94
src/stage0/ModuleLoader-s0.pir, 92
Configure.pl, 89
src/NQP/World.pm, 87
src/Regex/Cursor.pir, 84
src/NQPQ/Actions.pm, 84
src/HLL/Grammar.pm, 83
src/6model/sixmodelobject.h, 80
src/NQP/Actions.nqp, 77
src/PAST/NQP.pir, 77
src/PAST/Compiler-Regex.pir, 77
t/nqp/59-nqpop.t, 75
VERSION, 75
src/HLL/Actions.pm, 75
src/Regex/P6Regex/Grammar.pm, 74
src/vm/js/nqp-runtime/code-ref.js, 74
tools/build/PARROT_REVISION, 72
src/vm/parrot/ops/nqp.ops, 71
src/stage0/Regex-s0.pir, 71
src/vm/js/nqp-runtime/serialization.js, 71
src/how/NQPClassHOW.pm, 70
tools/build/Makefile-JVM.in, 70
src/vm/js/nqp-runtime/sixmodel.js, 70
tools/build/Makefile-JS.in, 68
src/vm/js/nqp-runtime/io.js, 65
src/pmc/sixmodelobject.pmc, 62
src/vm/moar/QAST/QASTRegexCompilerMAST.nqp, 59
.gitignore, 58
src/HLL/SerializationContextBuilder.pm, 57
src/QAST/Node.nqp, 55
tools/build/Makefile-Moar.in, 53
src/stage0/P6QRegex-s0.pir, 53
tools/build/gen-js-makefile.nqp, 53
build/PARROT_REVISION, 53
src/ops/nqp_bigint.ops, 53
src/stage0/QRegex-s0.pir, 53
src/stage0/QAST-s0.pir, 53
t/qast/qast.t, 52
tools/build/Makefile-Parrot.in, 50
src/NQP/Grammar.nqp, 50
src/QRegex/P5Regex/Actions.nqp, 50
src/ops/nqp_dyncall.ops, 50
src/stage0/QASTNode-s0.pir, 48
src/NQP/Optimizer.nqp, 48
src/cheats/hll-grammar.pir, 47
src/vm/jvm/runtime/org/perl6/nqp/runtime/NativeCallOps.java, 47
t/serialization/01-basic.t, 47
src/HLL/Grammar.nqp, 47
examples/rubyish/rubyish.nqp, 46
src/6model/reprs/P6int.c, 45
src/6model/reprs/CStruct.c, 43
t/nqp/19-file-ops.t, 42
src/HLL/sprintf.nqp, 42
tools/lib/NQP/Configure.pm, 42
src/HLL/Compiler.nqp, 42
src/vm/jvm/runtime/org/perl6/nqp/runtime/IndyBootstrap.java, 41
src/QRegex/P5Regex/Grammar.nqp, 41
src/vm/moar/HLL/Backend.nqp, 41
src/6model/reprs/P6num.c, 40
src/6model/reprs/HashAttrStore.c, 40
src/vm/js/nqp-runtime/bootstrap.js, 39
src/ModuleLoader.pm, 39
docs/release_guide.pod, 38
src/core/NQPRoutine.pm, 38
src/vm/moar/profiler/template.html, 37
src/6model/reprs/KnowHOWREPR.c, 37
src/vm/jvm/runtime/org/perl6/nqp/runtime/BootJavaInterop.java, 37
src/core/NQPMu.pm, 35
t/nqp/60-bigint.t, 34
src/6model/reprs/P6str.c, 34
src/vm/js/HLL/Backend.nqp, 34
src/vm/parrot/QAST/Compiler.nqp, 33
src/6model/reprs/CArray.c, 33
src/vm/js/RegexCompiler.nqp, 33
src/HLL/World.pm, 33
src/Regex/Cursor-protoregex-peek.pir, 32
t/serialization/02-types.t, 32
t/qast/01-qast.t, 31
src/Regex.pir, 30
src/NQP/World.nqp, 30
TODO, 30
t/p6regex/01-regex.t, 30
src/6model/repr_registry.c, 30
t/qregex/01-qregex.t, 29
src/6model/reprs/Uninstantiable.c, 29
src/QAST/Block.nqp, 29
src/vm/jvm/runtime/org/perl6/nqp/runtime/GlobalContext.java, 29
src/vm/jvm/runtime/org/perl6/nqp/runtime/CompilationUnit.java, 28
src/NQP/Compiler.pir, 28
README.pod, 28
src/vm/js/bin/run_tests.pl, 27
src/6model/reprs/VMArray.c, 27
src/NQPQ/Grammar.pm, 27
src/vm/jvm/runtime/org/perl6/nqp/jast2bc/JASTToJVMBytecode.java, 26
src/Regex/P6Regex.pir, 26
src/vm/js/nqp-runtime/bignum.js, 26
src/metamodel/how/NQPClassHOW.pm, 26
tools/build/Makefile-common.in, 26
t/docs/opcodes.t, 25
src/PAST/Regex.pir, 25
src/HLL/CommandLine.pm, 25
src/stage0/P6Grammar-s0.pir, 24
src/6model/knowhow_bootstrapper.c, 24
src/vm/jvm/runtime/org/perl6/nqp/sixmodel/SerializationReader.java, 24
src/vm/js/nqp-runtime/hash.js, 24
src/6model/sixmodelobject.c, 24
src/6model/reprs/P6bigint.c, 24
src/vm/js/nqp-runtime/package.json, 23
src/NQPQ/World.pm, 23
src/Regex/Match.pir, 22
src/6model/serialization.h, 22
src/QAST/PIRT.nqp, 22
src/vm/js/nqp-runtime/hll.js, 22
src/QAST/Var.nqp, 22
src/vm/jvm/runtime/org/perl6/nqp/runtime/ExceptionHandling.java, 22
examples/rubyish/README.md, 22
src/metamodel/reprs/P6opaque.c, 21
src/vm/js/nqp-runtime/ctx.js, 21
src/vm/js/nqp-runtime/nfa.js, 21
src/vm/jvm/runtime/org/perl6/nqp/sixmodel/REPRRegistry.java, 20
src/NQP/Compiler.pm, 20
docs/nqp-opcode.txt, 20
src/Regex/Cursor-builtins.pir, 20
t/serialization/03-closures.t, 20
src/how/NQPParametricRoleHOW.pm, 20
src/vm/jvm/runtime/org/perl6/nqp/jast2bc/AutosplitMethodWriter.java, 20
src/vm/jvm/runtime/org/perl6/nqp/sixmodel/SerializationWriter.java, 20
src/vm/jvm/runtime/org/perl6/nqp/sixmodel/reprs/P6Opaque.java, 20
src/cheats/hll-compiler.pir, 19
src/QAST/Regex.nqp, 19
src/stage0/SettingManager-s0.pir, 19
src/guts/multi_dispatch.c, 19
src/vm/js/nqp-runtime/array.js, 19
src/QAST/Op.nqp, 19
src/vm/jvm/QAST/JASTNodes.nqp, 19
src/vm/jvm/runtime/org/perl6/nqp/io/FileHandle.java, 19
src/pmc/nqplexpad.pmc, 18
src/NQP/Compiler.nqp, 18
src/HLL.pir, 18
src/NQP/SymbolTable.pm, 17
src/metamodel/rakudoobject.h, 17
src/pmc/stable.pmc, 17
src/vm/jvm/runtime/org/perl6/nqp/tools/EvalServer.java, 17
src/vm/jvm/runtime/org/perl6/nqp/runtime/StaticCodeInfo.java, 17
src/how/NQPClassHOW.nqp, 17
t/moar/02-qast-references.t, 16
src/pmc/nqplexinfo.pmc, 15
src/vm/jvm/runtime/org/perl6/nqp/io/SyncHandle.java, 15
t/moar/02-multidim.t, 15
t/nqp/059-nqpop.t, 15
src/pmc/rakudoobject.pmc, 15
src/6model/reprs/NativeCall.c, 15
src/vm/jvm/HLL/Backend.nqp, 15
src/how/NQPConcreteRoleHOW.pm, 15
src/core/NQPRoutine.nqp, 15
tools/build/install-jvm-runner.pl, 15
src/vm/js/bin/nqp-js.nqp, 15
src/QHLL/Grammar.pm, 14
src/QAST/CompUnit.nqp, 14
src/metamodel/knowhow_bootstrapper.c, 14
src/QAST/Stmt.nqp, 14
docs/qast.markdown, 14
t/jvm/06-sprintf.t, 14
src/how/NQPAttribute.pm, 14
t/nqp/44-try-catch.t, 14
src/HLL/Actions.nqp, 14
docs/pir2nqp.todo, 13
src/vm/jvm/runtime/org/perl6/nqp/sixmodel/reprs/NativeCall.java, 13
README, 13
