file,commits
Source/ComputationNetworkLib/InputAndParamNodes.cpp, 66
Source/Common/Include/Basics.h, 65
bindings/python/cntk/graph.py, 65
Source/CNTKv2LibraryDll/Utils.cpp, 64
contrib/Python/cntk/reader.py, 64
Source/ComputationNetworkLib/SpecialPurposeNodes.h, 63
Source/Readers/LMSequenceReader/SequenceReader.h, 63
bindings/csharp/Swig/cntk_cs.i, 63
Tests/UnitTests/V2LibraryTests/Main.cpp, 62
Source/CNTK/SynchronousExecutionEngine.cpp, 62
bindings/python/doc/tutorials.rst, 62
Source/CNTK/SimpleNetworkBuilder.cpp, 62
Source/EvalDll/CNTKEval.cpp, 62
MachineLearning/cn/cn.vcxproj, 62
Source/Readers/ReaderLib/NoRandomizer.cpp, 62
Source/Readers/ImageReader/ImageDataDeserializer.h, 60
Source/CNTKv2LibraryDll/Trainer.cpp, 60
Source/ComputationNetworkLib/SynchronizationManager.cpp, 60
MachineLearning/CNTKEval/EvalReader.h, 60
MachineLearning/ParseConfig/ConfigEvaluator.h, 60
MachineLearning/cn/TrainingCriterionNode.h, 59
Source/CNTKv2LibraryDll/PrimitiveFunction.h, 59
Source/CNTKv2LibraryDll/Common.cpp, 58
bindings/python/examples/SLUHandsOn/SLUHandsOn.py, 58
Tests/UnitTests/V2LibraryTests/Common.h, 58
Examples/Text/PennTreebank/Config/S2SAutoEncoder.cntk, 58
Source/Math/CPUSparseMatrix.h, 58
Source/Multiverso, 58
Source/CNTKv2LibraryDll/Value.cpp, 57
MachineLearning/CNTKEval/CNTKEval.cpp, 57
Tests/UnitTests/V2LibraryTests/SerializationTests.cpp, 57
Source/Common/fileutil.cpp, 56
Tests/EndToEndTests/MetricsDriver.py, 56
Math/Math/ConvolutionEngine.h, 56
Source/Common/DataReader.cpp, 55
Math/Math/GPUMatrixCUDAKernels.cuh, 55
Source/Readers/LibSVMBinaryReader/LibSVMBinaryReader.cpp, 55
Source/CNTKv2LibraryDll/MinibatchSource.cpp, 55
Source/ComputationNetworkLib/EvaluationNodes.h, 55
MachineLearning/CNTK/CompositeComputationNodes.h, 55
