Number.of.files
248
1
1
0
14
0
1
1
0
1
1
1
0
2
1
0
5
0
1
1
0
1
0
1
1
1
0
1
0
2
1
1
0
0
1
0
18
0
23
2
0
1
1
27
0
8
0
1
1
3
1
1
0
1
1
1
3
0
4
1
1
1
1
0
1
2
3
2
0
0
1
1
0
0
1
1
1
0
2
0
1
1
1
0
1
0
1
0
1
1
0
0
1
1
1
1
0
0
0
0
0
6
0
2
0
3
1
1
2
1
1
1
0
0
0
7
0
1
1
4
3
3
4
1
0
0
1
0
1
0
1
1
0
1
0
1
3
18
0
1
3
3
0
1
1
9
1
1
1
0
0
0
5
2
1
1
2
1
3
1
0
2
0
0
18
0
1
20
0
0
1
0
2
1
0
0
2
0
2
2
0
2
1
3
1
0
12
0
0
0
0
2
0
5
4
1
1
2
0
2
0
1
1
1
0
1
0
0
0
2
1
1
1
0
1
0
2
1
0
1
1
0
0
0
1
4
0
1
0
4
1
1
0
0
1
0
1
0
1
2
0
1
5
3
4
1
11
2
9
3
2
2
1
0
3
0
4
12
8
2
2
5
1
252
2
0
15
1
1
1
12
1
1
10
0
0
0
2
0
0
0
2
0
1
1
1
1
2
1
0
1
0
0
4
6
2
1
2
6
1
2
5
0
1
0
1
3
0
3
8
0
1
0
4
0
2
0
5
1
0
8
19
3
3
12
1
1
0
53
3
1
18
29
1
1
1
1
2
2
1
1
0
1
0
6
2
3
0
1
3
1
0
1
2
3
1
1
0
0
0
1
0
1
4
4
1
2
0
0
2
0
1
0
22
2
1
1
0
3
1
0
1
0
2
0
4
0
1
2
1
1
0
0
2
8
5
2
2
14
2
32
1
3
0
0
0
0
3
3
6
2
9
4
1
2
1
0
2
0
2
0
0
0
0
2
0
1
0
11
8
3
3
1
2
0
0
3
6
1
0
0
1
0
1
0
2
1
0
1
0
2
1
0
0
2
4
3
0
4
5
0
0
5
2
1
0
1
0
5
26
0
1
0
1
1
0
0
1
0
11
22
0
0
4
10
2
0
6
3
0
0
1
5
3
0
0
3
2
1
1
12
0
0
2
0
0
0
2
0
4
0
1
0
7
0
1
5
2
1
0
3
0
3
5
3
1
0
2
0
3
1
1
0
3
0
2
0
3
0
1
2
0
1
1
5
1
12
2
2
0
0
1
0
2
1
0
1
2
2
0
1
1
1
2
8
1
1
0
0
1
0
1
1
0
0
0
1
3
9
0
1
1
0
0
1
1
1
2
6
7
0
4
0
0
0
0
1
0
2
0
3
1
3
2
0
1
0
1
0
0
0
1
2
0
1
10
10
3
3
0
3
2
2
0
0
0
3
1
1
0
0
1
0
1
2
0
0
1
0
0
6
13
8
1
0
0
0
4
0
1
0
1
1
1
1
1
2
1
0
2
0
1
0
6
0
3
0
1
0
5
3
3
5
1
1
4
1
0
1
0
4
3
4
2
1
0
0
1
1
3
1
4
1
1
3
0
2
8
1
0
0
0
0
0
3
0
2
2
0
0
2
3
2
5
7
0
1
1
1
2
0
1
0
0
11
2
6
2
1
3
0
2
0
0
0
2
5
3
1
4
4
2
2
2
7
3
2
0
0
5
4
0
0
2
1
3
3
1
1
1
0
0
0
1
3
1
1
0
0
1
1
1
0
0
0
1
1
1
1
1
1
1
3
1
0
0
0
0
1
0
0
0
0
1
1
0
1
0
0
0
0
1
0
1
0
3
0
3
1
4
1
0
2
0
1
1
0
0
8
1
1
5
8
8
1
3
0
0
5
1
4
2
0
0
1
1
0
0
0
0
36
4
1
7
0
0
1
0
1
6
9
0
1
2
1
1
1
3
1
2
1
0
0
0
0
4
0
3
3
5
0
1
0
1
2
0
1
0
0
1
0
0
3
8
2
0
0
6
8
0
1
7
0
0
1
0
0
1
0
1
1
1
0
1
0
0
0
6
1
0
0
1
11
0
8
4
1
3
0
9
5
0
3
0
1
0
4
0
7
0
11
0
0
7
1
0
3
1
0
1
0
6
0
1
1
1
0
0
0
1
1
1
0
0
2
1
0
0
0
7
87
1
4
0
0
0
3
6
5
15
7
0
3
0
0
5
1
4
0
3
2
2
0
0
0
0
1
0
1
0
1
0
1
1
1
1
0
1
1
1
0
0
0
0
1
5
0
0
2
1
13
0
0
0
5
0
40
3
2
0
0
0
0
1
11
0
0
1
1
1
0
1
15
0
14
0
0
0
2
2
0
0
1
0
4
2
0
1
2
0
2
0
2
1
0
1
0
1
0
1
1
0
3
3
1
1
1
1
1
2
5
6
0
0
0
5
6
2
5
0
3
0
1
0
0
0
0
2
14
1
1
0
1
2
0
1
0
2
0
0
0
0
0
0
0
2
2
0
0
9
2
5
1
0
0
0
0
3
1
0
1
1
3
1
0
0
0
1
1
0
1
0
0
0
2
9
0
0
2
0
1
0
2
1
0
0
1
16
1
0
4
2
2
3
2
4
1
2
1
1
1
2
3
8
0
0
3
2
1
1
0
0
4
0
1
0
4
7
2
0
2
1
0
41
2
3
0
1
1
1
2
2
1
1
1
1
1
0
2
2
0
0
0
13
0
0
1
1
7
2
7
2
0
0
0
0
2
0
0
0
0
1
7
6
1
8
1
4
0
0
3
0
1
0
0
6
5
2
7
0
10
3
5
0
2
0
0
0
0
0
0
1
0
0
1
0
1
0
2
0
0
3
1
1
2
1
1
0
0
1
0
2
2
0
0
4
5
1
9
0
3
1
0
1
0
0
2
5
0
5
1
1
1
1
1
0
0
0
1
1
3
0
0
1
5
4
3
1
0
0
0
0
0
0
1
0
10
0
1
1
3
0
0
1
0
4
6
2
4
3
4
0
0
5
5
0
5
0
0
1
2
0
1
0
0
0
1
0
1
1
3
0
0
0
0
16
2
0
2
0
3
1
2
0
0
2
1
1
1
0
3
3
0
11
4
4
1
3
7
5
0
0
1
8
3
6
0
1
1
5
1
0
8
7
8
4
2
6
4
5
0
0
5
0
3
2
0
2
0
1
0
0
1
0
0
0
0
39
1
1
0
0
2
0
0
2
2
0
0
1
0
2
5
4
0
0
10
1
1
0
0
4
34
0
3
1
1
1
0
0
1
1
0
1
6
0
1
8
0
2
0
3
0
2
10
1
2
2
1
1
0
0
0
0
0
0
0
0
3
0
1
0
2
2
0
2
3
0
1
0
0
5
6
0
1
0
4
0
2
0
4
1
1
0
0
1
1
2
1
1
4
2
3
8
1
1
1
1
1
2
0
0
0
0
0
0
1
1
1
0
0
0
5
14
0
2
1
0
0
1
0
2
1
2
0
7
0
0
4
0
1
0
0
0
0
1
0
1
0
2
2
1
6
0
0
0
1
1
2
0
0
0
3
0
0
0
4
1
0
4
0
4
0
1
0
3
2
6
7
2
6
0
4
10
1
2
0
4
2
2
0
4
3
3
5
1
1
3
0
0
0
33
0
1
4
0
0
0
1
2
0
0
2
0
0
1
0
3
0
2
3
1
6
1
1
2
6
4
2
0
17
5
0
0
3
0
2
1
1
1
0
0
0
6
5
8
3
1
0
4
0
1
8
2
0
1
1
6
4
2
2
0
1
0
2
0
1
0
0
1
0
1
0
3
4
3
9
7
0
0
1
0
1
8
0
0
0
3
1
3
0
0
7
0
0
0
0
0
1
1
6
0
0
2
2
1
0
0
1
3
0
1
2
3
10
9
1
0
1
0
1
3
0
0
2
0
1
0
3
0
4
1
3
0
1
0
1
1
0
0
11
1
1
1
1
0
0
1
2
3
1
1
1
0
12
1
0
0
0
1
0
0
0
15
0
1
0
2
3
1
0
0
0
0
1
1
0
4
17
2
1
3
0
0
0
2
0
13
0
0
20
0
1
0
1
0
0
1
1
7
1
1
1
1
0
0
0
58
13
1
1
0
0
4
18
2
3
35
43
1
0
1
0
1
1
0
0
6
0
0
1
1
1
2
2
0
0
0
3
0
3
1
0
14
0
3
0
20
2
0
0
1
1
0
0
2
1
2
0
2
0
0
1
1
2
1
1
0
3
0
0
5
0
0
0
1
2
18
3
4
5
5
1
0
0
1
0
1
1
0
0
4
1
0
14
8
1
2
7
2
1
0
0
0
0
9
0
0
1
0
0
3
3
12
2
29
33
7
30
3
2
0
12
0
0
4
0
1
1
0
13
4
0
0
13
1
0
4
0
1
2
1
0
0
0
1
1
1
1
9
29
6
0
1
1
0
0
0
4
0
2
9
3
3
1
1
1
0
0
0
11
11
8
7
2
1
0
3
1
1
0
0
16
1
1
2
1
0
0
0
2
2
2
0
1
1
0
1
0
0
1
3
0
3
0
1
1
0
1
0
1
0
1
4
0
0
5
1
1
1
1
4
7
0
3
3
0
0
23
3
1
11
0
1
2
1
0
3
0
1
2
0
1
2
4
0
0
3
2
0
2
0
4
6
6
0
0
2
1
4
2
3
2
1
1
2
0
1
0
4
6
0
0
1
1
0
6
4
7
1
3
0
1
2
0
2
0
0
0
0
2
0
4
1
3
0
1
0
0
7
5
21
8
58
4
2
0
0
0
6
0
6
2
18
1
0
1
0
1
2
3
4
1
0
0
0
1
2
0
4
0
0
2
1
2
0
1
0
0
18
1
1
0
0
1
1
0
0
1
1
1
0
1
1
3
2
22
0
0
1
1
0
0
1
2
1
1
0
0
2
1
0
3
1
0
3
2
1
1
2
1
0
1
1
1
6
4
1
0
1
0
1
10
6
1
0
0
1
0
0
0
0
1
1
4
1
2
0
0
2
2
1
0
6
2
1
0
1
2
1
0
0
0
1
0
1
0
0
1
0
2
18
5
1
1
1
1
2
0
0
2
5
0
1
1
0
0
3
2
6
0
2
1
0
0
1
0
11
1
