file,commits
package.json, 289
mocha.js, 243
lib/runner.js, 189
bin/_mocha, 158
lib/mocha.js, 129
Makefile, 116
History.md, 110
lib/reporters/base.js, 107
bin/mocha, 100
lib/reporters/html.js, 89
lib/utils.js, 88
lib/runnable.js, 85
support/tail.js, 70
Readme.md, 70
lib/suite.js, 65
mocha.css, 54
component.json, 48
test/runnable.js, 41
lib/interfaces/bdd.js, 40
.travis.yml, 39
lib/reporters/xunit.js, 38
lib/interfaces/tdd.js, 36
bower.json, 35
test/runner.js, 29
test/browser/style.css, 25
karma.conf.js, 24
test/suite.js, 24
test/acceptance/utils.js, 23
CHANGELOG.md, 23
lib/reporters/dot.js, 22
.gitignore, 22
lib/test.js, 22
lib/reporters/markdown.js, 21
lib/reporters/list.js, 21
lib/reporters/progress.js, 21
lib/reporters/landing.js, 19
lib/reporters/index.js, 19
lib/interfaces/qunit.js, 19
lib/reporters/json.js, 19
support/compile.js, 18
lib/reporters/spec.js, 17
lib/reporters/tap.js, 16
HISTORY.md, 16
README.md, 16
test/browser/index.html, 16
test/mocha.opts, 15
lib/interfaces/exports.js, 15
test/utils.js, 15
lib/reporters/doc.js, 14
lib/reporters/nyan.js, 14
lib/context.js, 13
test/reporters/base.js, 13
lib/reporters/json-stream.js, 13
lib/reporters/min.js, 13
test/integration/regression.js, 12
lib/browser/events.js, 11
lib/reporters/teamcity.js, 11
lib/interfaces/common.js, 10
lib/hook.js, 10
test/acceptance/diffs.js, 10
test/acceptance/timeout.js, 9
lib/reporters/templates/style.html, 9
test/unit/hook.async.js, 9
LICENSE, 9
bin/options.js, 8
test/grep.js, 8
test/browser/array.js, 8
lib/reporters/html-cov.js, 8
lib/ms.js, 8
lib/reporters/json-cov.js, 8
test/browser/large.js, 7
test/reporters/nyan.spec.js, 7
lib/browser/debug.js, 7
test/integration/helpers.js, 7
test/browser/opts.html, 7
lib/browser/tty.js, 7
test/integration/retries.js, 7
test/browser/large.html, 7
test/jsapi/index.js, 7
test/integration/hook.err.js, 7
lib/browser/progress.js, 7
test/integration/options.js, 7
test/hook.async.js, 6
lib/reporters/templates/coverage.jade, 6
test/acceptance/context.js, 6
.npmignore, 6
test/acceptance/globals.js, 6
test/unit/globals.js, 6
test.js, 6
docs/style.css, 5
test/http.meta.2.js, 5
support/browser-entry.js, 5
test/acceptance/misc/only/tdd.js, 5
test/acceptance/fs.js, 5
test/unit/uncaught.js, 5
support/docs.jade, 5
lib/reporters/templates/menu.jade, 5
.eslintignore, 5
lib/interfaces/index.js, 5
test/unit/http.meta.2.js, 5
CONTRIBUTING.md, 5
test/acceptance/misc/asyncOnly.js, 5
test/acceptance/misc/only/bdd.js, 5
test/hook.sync.nested.js, 5
test/reporters/doc.spec.js, 5
browser-entry.js, 5
test/acceptance/interfaces/tdd.js, 5
test/integration/regression.spec.js, 5
test/hook.sync.js, 5
test/reporters/json.js, 5
test/integration/pending.js, 5
test/globals.js, 4
test/integration/fixtures/regression/issue-1991.js, 4
test/integration/multiple.done.js, 4
test/integration/reporters.js, 4
index.js, 4
test/acceptance/misc/bail.js, 4
test/acceptance/lookup-files.js, 4
.eslintrc, 4
test/utils.spec.js, 4
lib/pending.js, 4
test/acceptance/misc/only/qunit.js, 4
test/reporters/progress.spec.js, 4
test/acceptance/interfaces/bdd.js, 4
test/integration/hooks.js, 4
test/integration/only.spec.js, 4
test/http.meta.js, 4
test/compiler/foo.js, 4
lib/template.html, 4
test/acceptance/http.js, 3
docs/suite.html, 3
docs/runner.html, 3
test/integration/fixtures/options/grep.js, 3
test/integration/timeout.js, 3
test/reporters/tap.spec.js, 3
test/color.js, 3
docs/json-stream.html, 3
test/integration/hook-err.spec.js, 3
scripts/travis-before-install.sh, 3
test/integration/only.js, 3
test/integration/uncaught.js, 3
test/acceptance/duration.js, 3
test/reporters/base.spec.js, 3
docs/context.html, 3
docs/test.html, 3
docs/json.html, 3
.mailmap, 3
test/reporters/dot.spec.js, 3
docs/runnable.html, 3
test/reporters/nyan.js, 3
docs/hook.html, 3
docs/base.html, 3
support/head.js, 3
test/acceptance/throw.js, 3
lib/browser/escape-string-regexp.js, 3
test/integration/retries.spec.js, 3
test/test.js, 3
bin/mocha-debug, 3
test/unit/beforeEach.nested.serial.js, 3
test/unit/beforeEach.serial.js, 3
support/foot.js, 3
test/integration/fixtures/regression/1794/simple-ui.js, 3
test/reporters/json-stream.spec.js, 3
test/integration/diffs.js, 3
scripts/ensure-compatible-npm.sh, 3
docs/tap.html, 3
test/acceptance/require/require.js, 3
test/acceptance/glob/glob.sh, 3
test/acceptance/interfaces/exports.js, 3
docs/utils.html, 3
test/runner.spec.js, 3
test/integration/hooks.spec.js, 3
support/docs.js, 3
test/unit/http.meta.js, 3
test/integration/fixtures/regression/issue-2315.js, 3
test/integration/suite.spec.js, 3
test/integration/fixtures/hooks/multiple.hook.error.js, 2
test/acceptance/interfaces/qunit.js, 2
editors/JavaScript mocha.tmbundle/Snippets/tdd - assert_equal.tmSnippet	, 2
docs/index.html, 2
docs/exports.html, 2
test/integration/uncaught.spec.js, 2
test/acceptance/test.coffee, 2
test/hook.timeout.js, 2
test/unit/basic.js, 2
test/bdd.js, 2
docs/events.html, 2
docs/mocha.html, 2
test/browser/opts.js, 2
test/unit/fs.js, 2
test/integration/multiple-done.spec.js, 2
editors/JavaScript mocha.tmbundle/Snippets/bdd - before.tmSnippet	, 2
.editorconfig, 2
test/integration/fixtures/suite/suite-skipped-callback.fixture.js, 2
docs/tdd.html, 2
test/integration/timeout.spec.js, 2
scripts/dedefine.js, 2
test/acceptance/failing/uncaught-and-async.js, 2
test/acceptance/failing/timeout.js, 2
test/integration/pending.spec.js, 2
editors/JavaScript mocha.tmbundle/Snippets/bdd - before each.tmSnippet	, 2
test/acceptance/misc/many.js, 2
docs/debug.html, 2
docs/teamcity.html, 2
editors/JavaScript mocha.tmbundle/Snippets/bdd - it.tmSnippet	, 2
test/integration/fixtures/regression/issue-1417.js, 2
test/acceptance/misc/grep.js, 2
test/acceptance/utils.spec.js, 2
editors/JavaScript mocha.tmbundle/Snippets/tdd - test.tmSnippet	, 2
editors/JavaScript mocha.tmbundle/Snippets/tdd - teardown.tmSnippet	, 2
test/reporters/xunit.spec.js, 2
test/acceptance/multiple.done.js, 2
editors/JavaScript mocha.tmbundle/Snippets/bdd - after each.tmSnippet	, 2
test/integration/fixtures/hooks/multiple.hook.async.error.js, 2
editors/JavaScript mocha.tmbundle/Snippets/bdd - after.tmSnippet	, 2
test/reporters/landing.spec.js, 2
test/integration/reporters.spec.js, 2
docs/spec.html, 2
docs/path.html, 2
test/acceptance/root.js, 2
test/integration/fixtures/options/bail.js, 2
test/hook.err.js, 2
docs/landing.html, 2
test/unit/hook.sync.js, 2
docs/bdd.html, 2
docs/tty.html, 2
test/integration/options.spec.js, 2
docs/list.html, 2
