"commit" "degree" "betweenness" "closeness" "distance" "diameter" "network.size" "connected.rate" "cc.size" "transitivity"
"1" 3 51.4020618556701 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"2" 4 51.4020618556701 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"3" 5 51.4020618556701 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"4" 6 67.4845360824742 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"5" 7 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"6" 8 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"7" 9 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"8" 10 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"9" 11 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"10" 12 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"11" 13 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"12" 14 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"13" 15 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"14" 16 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"15" 17 86.9896907216495 0 0.00030039423038851 1 1 97 0.134020618556701 13 1
"16" 18 87.0515463917526 17.7731958762887 0.000593452802660964 1.50661181310608 3 97 0.855670103092783 83 0.999031717309869
"17" 19 87.0515463917526 17.7731958762887 0.000593452802660964 1.50661181310608 3 97 0.855670103092783 83 0.999031717309869
"18" 20 87.0721649484536 16.9484536082474 0.000594182159247935 1.48310314428445 3 97 0.855670103092783 83 0.998542238782497
"19" 21 87.0721649484536 16.9484536082474 0.000594182159247935 1.48310314428445 3 97 0.855670103092783 83 0.998542238782497
"20" 22 87.5051546391753 16.9484536082474 0.000594182159247935 1.48310314428445 3 97 0.855670103092783 83 0.998542238782497
"21" 23 87.5051546391753 16.9484536082474 0.000594182159247935 1.48310314428445 3 97 0.855670103092783 83 0.998542238782497
"22" 24 87.5051546391753 16.9484536082474 0.000594182159247935 1.48310314428445 3 97 0.855670103092783 83 0.998542238782497
"23" 25 87.5051546391753 16.9484536082474 0.000594182159247935 1.48310314428445 3 97 0.855670103092783 83 0.998542238782497
"24" 26 87.5257731958763 16.9484536082474 0.000594182159247935 1.48310314428445 3 97 0.855670103092783 83 0.998542238782497
"25" 27 87.5463917525773 16.9484536082474 0.000594182159247935 1.48310314428445 3 97 0.855670103092783 83 0.998542238782497
